센서명,날짜,복합악취,황화수소,암모니아,TVOC
더반포레 APT,2024-09-02 17:15,1.0,0.002,0.004,0.044
더반포레 APT,2024-09-02 17:20,1.0,0.003,0.004,0.043
더반포레 APT,2024-09-02 17:25,1.0,0.003,0.006,0.047
더반포레 APT,2024-09-02 17:30,1.0,0.003,0.005,0.045
더반포레 APT,2024-09-02 17:35,1.0,0.006,0.004,0.045
더반포레 APT,2024-09-02 17:40,1.0,0.01,0.006,0.046
더반포레 APT,2024-09-02 17:45,1.0,0.002,0.005,0.044
더반포레 APT,2024-09-02 17:50,1.0,0.002,0.008,0.044
더반포레 APT,2024-09-02 17:55,1.0,0.003,0.004,0.045
더반포레 APT,2024-09-02 18:00,1.0,0.002,0.005,0.046
더반포레 APT,2024-09-02 18:05,1.0,0.003,0.005,0.047
더반포레 APT,2024-09-02 18:10,1.0,0.002,0.004,0.043
더반포레 APT,2024-09-02 18:15,1.0,0.002,0.006,0.046
더반포레 APT,2024-09-02 18:20,1.0,0.002,0.005,0.047
더반포레 APT,2024-09-02 18:25,1.0,0.003,0.005,0.044
더반포레 APT,2024-09-02 18:30,1.0,0.002,0.006,0.044
더반포레 APT,2024-09-02 18:35,1.7,0.002,0.004,0.046
더반포레 APT,2024-09-02 18:40,1.4,0.003,0.006,0.047
더반포레 APT,2024-09-02 18:45,2.0,0.002,0.006,0.046
더반포레 APT,2024-09-02 18:50,2.0,0.003,0.005,0.044
더반포레 APT,2024-09-02 18:55,2.0,0.002,0.005,0.045
더반포레 APT,2024-09-02 19:00,2.0,0.003,0.005,0.045
더반포레 APT,2024-09-02 19:05,2.0,0.003,0.005,0.044
더반포레 APT,2024-09-02 19:10,2.0,0.002,0.006,0.046
더반포레 APT,2024-09-02 19:15,2.0,0.002,0.007,0.045
더반포레 APT,2024-09-02 19:20,2.3,0.004,0.006,0.046
더반포레 APT,2024-09-02 19:25,2.0,0.002,0.007,0.045
더반포레 APT,2024-09-02 19:30,2.0,0.002,0.032,0.044
더반포레 APT,2024-09-02 19:35,2.0,0.003,0.013,0.043
더반포레 APT,2024-09-02 19:40,3.0,0.003,0.004,0.045
더반포레 APT,2024-09-02 19:45,2.0,0.002,0.004,0.044
더반포레 APT,2024-09-02 19:50,2.0,0.002,0.004,0.046
더반포레 APT,2024-09-02 19:55,2.0,0.003,0.006,0.046
더반포레 APT,2024-09-02 20:00,2.0,0.002,0.006,0.044
더반포레 APT,2024-09-02 20:05,2.0,0.003,0.005,0.043
더반포레 APT,2024-09-02 20:10,2.0,0.002,0.01,0.045
더반포레 APT,2024-09-02 20:15,2.0,0.003,0.005,0.046
더반포레 APT,2024-09-02 20:20,2.0,0.003,0.008,0.048
더반포레 APT,2024-09-02 20:25,2.0,0.002,0.014,0.046
더반포레 APT,2024-09-02 20:30,2.0,0.003,0.01,0.045
더반포레 APT,2024-09-02 20:35,2.0,0.003,0.004,0.044
더반포레 APT,2024-09-02 20:40,2.0,0.003,0.005,0.046
더반포레 APT,2024-09-02 20:45,2.0,0.002,0.006,0.044
더반포레 APT,2024-09-02 20:50,2.0,0.003,0.006,0.046
더반포레 APT,2024-09-02 20:55,2.0,0.003,0.011,0.046
더반포레 APT,2024-09-02 21:00,2.0,0.003,0.008,0.046
더반포레 APT,2024-09-02 21:05,1.9,0.003,0.007,0.043
더반포레 APT,2024-09-02 21:10,1.0,0.003,0.006,0.046
더반포레 APT,2024-09-02 21:15,1.6,0.002,0.012,0.046
더반포레 APT,2024-09-02 21:20,2.0,0.002,0.014,0.045
더반포레 APT,2024-09-02 21:25,2.0,0.002,0.018,0.043
더반포레 APT,2024-09-02 21:30,2.0,0.002,0.017,0.044
더반포레 APT,2024-09-02 21:35,2.0,0.003,0.021,0.046
더반포레 APT,2024-09-02 21:40,2.0,0.001,0.016,0.045
더반포레 APT,2024-09-02 21:45,2.0,0.001,0.012,0.045
더반포레 APT,2024-09-02 21:50,2.0,0.003,0.009,0.045
더반포레 APT,2024-09-02 21:55,2.0,0.002,0.011,0.046
더반포레 APT,2024-09-02 22:00,2.0,0.002,0.013,0.044
더반포레 APT,2024-09-02 22:05,2.0,0.003,0.015,0.045
더반포레 APT,2024-09-02 22:10,2.0,0.002,0.016,0.046
더반포레 APT,2024-09-02 22:15,2.0,0.003,0.018,0.045
더반포레 APT,2024-09-02 22:20,2.0,0.002,0.011,0.046
더반포레 APT,2024-09-02 22:25,2.0,0.002,0.007,0.045
더반포레 APT,2024-09-02 22:30,2.0,0.002,0.009,0.046
더반포레 APT,2024-09-02 22:35,2.0,0.002,0.005,0.046
더반포레 APT,2024-09-02 22:40,2.0,0.003,0.006,0.046
더반포레 APT,2024-09-02 22:45,2.0,0.003,0.005,0.045
더반포레 APT,2024-09-02 22:50,2.0,0.003,0.006,0.045
더반포레 APT,2024-09-02 22:55,2.0,0.002,0.005,0.045
더반포레 APT,2024-09-02 23:00,2.0,0.002,0.006,0.044
더반포레 APT,2024-09-02 23:05,2.0,0.003,0.006,0.045
더반포레 APT,2024-09-02 23:10,2.0,0.002,0.005,0.043
더반포레 APT,2024-09-02 23:15,2.0,0.003,0.006,0.044
더반포레 APT,2024-09-02 23:20,2.0,0.002,0.004,0.046
더반포레 APT,2024-09-02 23:25,2.0,0.003,0.004,0.044
더반포레 APT,2024-09-02 23:30,2.0,0.003,0.004,0.045
더반포레 APT,2024-09-02 23:35,2.0,0.002,0.006,0.046
더반포레 APT,2024-09-02 23:40,2.0,0.002,0.005,0.045
더반포레 APT,2024-09-02 23:45,2.0,0.003,0.004,0.047
더반포레 APT,2024-09-02 23:50,2.0,0.002,0.005,0.045
더반포레 APT,2024-09-02 23:55,2.0,0.002,0.004,0.045
영농조합법인 부성,2024-09-02 00:00,1.0,0.024,0.004,0.366
영농조합법인 부성,2024-09-02 00:05,1.0,0.024,0.004,0.369
영농조합법인 부성,2024-09-02 00:10,1.0,0.024,0.004,0.371
영농조합법인 부성,2024-09-02 00:15,1.0,0.024,0.005,0.372
영농조합법인 부성,2024-09-02 00:20,1.0,0.024,0.006,0.372
영농조합법인 부성,2024-09-02 00:25,1.0,0.024,0.006,0.373
영농조합법인 부성,2024-09-02 00:30,1.0,0.024,0.004,0.373
영농조합법인 부성,2024-09-02 00:35,1.0,0.024,0.005,0.376
영농조합법인 부성,2024-09-02 00:40,1.0,0.025,0.004,0.378
영농조합법인 부성,2024-09-02 00:45,1.0,0.024,0.006,0.377
영농조합법인 부성,2024-09-02 00:50,1.0,0.024,0.005,0.378
영농조합법인 부성,2024-09-02 00:55,1.0,0.024,0.005,0.378
영농조합법인 부성,2024-09-02 01:00,1.0,0.024,0.004,0.379
영농조합법인 부성,2024-09-02 01:05,1.0,0.025,0.006,0.379
영농조합법인 부성,2024-09-02 01:10,1.0,0.024,0.006,0.38
영농조합법인 부성,2024-09-02 01:15,1.0,0.024,0.006,0.379
영농조합법인 부성,2024-09-02 01:20,1.0,0.023,0.004,0.379
영농조합법인 부성,2024-09-02 01:25,1.0,0.024,0.007,0.38
영농조합법인 부성,2024-09-02 01:30,1.0,0.024,0.005,0.378
영농조합법인 부성,2024-09-02 01:35,1.0,0.024,0.006,0.379
영농조합법인 부성,2024-09-02 01:40,1.0,0.024,0.004,0.378
영농조합법인 부성,2024-09-02 01:45,1.0,0.024,0.006,0.378
영농조합법인 부성,2024-09-02 01:50,1.0,0.025,0.006,0.378
영농조합법인 부성,2024-09-02 01:55,1.0,0.023,0.004,0.377
영농조합법인 부성,2024-09-02 02:00,1.0,0.023,0.005,0.378
영농조합법인 부성,2024-09-02 02:05,1.0,0.025,0.007,0.377
영농조합법인 부성,2024-09-02 02:10,1.0,0.023,0.006,0.377
영농조합법인 부성,2024-09-02 02:15,1.0,0.024,0.006,0.377
영농조합법인 부성,2024-09-02 02:20,1.0,0.024,0.004,0.377
영농조합법인 부성,2024-09-02 02:25,1.0,0.024,0.005,0.376
영농조합법인 부성,2024-09-02 02:30,1.0,0.024,0.005,0.377
영농조합법인 부성,2024-09-02 02:35,1.0,0.023,0.003,0.379
영농조합법인 부성,2024-09-02 02:40,1.0,0.024,0.006,0.377
영농조합법인 부성,2024-09-02 02:45,1.0,0.024,0.006,0.377
영농조합법인 부성,2024-09-02 02:50,1.0,0.023,0.004,0.378
영농조합법인 부성,2024-09-02 02:55,1.0,0.024,0.004,0.377
영농조합법인 부성,2024-09-02 03:00,1.0,0.023,0.004,0.377
영농조합법인 부성,2024-09-02 03:05,1.0,0.025,0.005,0.378
영농조합법인 부성,2024-09-02 03:10,1.0,0.025,0.006,0.377
영농조합법인 부성,2024-09-02 03:15,1.0,0.024,0.006,0.379
영농조합법인 부성,2024-09-02 03:20,1.0,0.019,0.005,0.379
영농조합법인 부성,2024-09-02 03:25,1.0,0.022,0.006,0.378
영농조합법인 부성,2024-09-02 03:30,1.0,0.025,0.005,0.379
영농조합법인 부성,2024-09-02 03:35,1.0,0.026,0.005,0.379
영농조합법인 부성,2024-09-02 03:40,1.0,0.024,0.005,0.379
영농조합법인 부성,2024-09-02 03:45,1.0,0.025,0.004,0.38
영농조합법인 부성,2024-09-02 03:50,1.0,0.024,0.007,0.38
영농조합법인 부성,2024-09-02 03:55,1.0,0.024,0.004,0.38
영농조합법인 부성,2024-09-02 04:00,1.0,0.023,0.005,0.38
영농조합법인 부성,2024-09-02 04:05,1.0,0.024,0.005,0.381
영농조합법인 부성,2024-09-02 04:10,1.0,0.024,0.005,0.38
영농조합법인 부성,2024-09-02 04:15,1.0,0.025,0.005,0.382
영농조합법인 부성,2024-09-02 04:20,1.0,0.025,0.005,0.384
영농조합법인 부성,2024-09-02 04:25,1.0,0.025,0.004,0.385
영농조합법인 부성,2024-09-02 04:30,1.0,0.024,0.005,0.396
영농조합법인 부성,2024-09-02 04:35,1.0,0.024,0.004,0.398
영농조합법인 부성,2024-09-02 04:40,1.0,0.023,0.005,0.39
영농조합법인 부성,2024-09-02 04:45,1.0,0.023,0.005,0.389
영농조합법인 부성,2024-09-02 04:50,1.0,0.024,0.004,0.388
영농조합법인 부성,2024-09-02 04:55,1.0,0.024,0.005,0.388
영농조합법인 부성,2024-09-02 05:00,1.0,0.024,0.005,0.387
영농조합법인 부성,2024-09-02 05:05,1.0,0.023,0.004,0.388
영농조합법인 부성,2024-09-02 05:10,1.0,0.024,0.004,0.389
영농조합법인 부성,2024-09-02 05:15,1.0,0.024,0.002,0.392
영농조합법인 부성,2024-09-02 05:20,1.0,0.023,0.005,0.391
영농조합법인 부성,2024-09-02 05:25,1.0,0.024,0.005,0.389
영농조합법인 부성,2024-09-02 05:30,1.0,0.024,0.005,0.391
영농조합법인 부성,2024-09-02 05:35,1.0,0.023,0.004,0.392
영농조합법인 부성,2024-09-02 05:40,1.0,0.023,0.004,0.391
영농조합법인 부성,2024-09-02 05:45,1.0,0.024,0.004,0.393
영농조합법인 부성,2024-09-02 05:50,1.0,0.023,0.006,0.393
영농조합법인 부성,2024-09-02 05:55,1.0,0.024,0.005,0.396
영농조합법인 부성,2024-09-02 06:00,1.0,0.024,0.006,0.397
영농조합법인 부성,2024-09-02 06:05,1.0,0.024,0.004,0.397
영농조합법인 부성,2024-09-02 06:10,1.0,0.024,0.005,0.395
영농조합법인 부성,2024-09-02 06:15,1.0,0.024,0.004,0.398
영농조합법인 부성,2024-09-02 06:20,1.0,0.024,0.007,0.397
영농조합법인 부성,2024-09-02 06:25,1.0,0.024,0.008,0.398
영농조합법인 부성,2024-09-02 06:30,1.0,0.024,0.005,0.399
영농조합법인 부성,2024-09-02 06:35,1.0,0.025,0.006,0.401
영농조합법인 부성,2024-09-02 06:40,1.0,0.024,0.006,0.405
영농조합법인 부성,2024-09-02 06:45,1.0,0.024,0.006,0.406
영농조합법인 부성,2024-09-02 06:50,1.0,0.025,0.005,0.407
영농조합법인 부성,2024-09-02 06:55,1.0,0.024,0.007,0.409
영농조합법인 부성,2024-09-02 07:00,1.0,0.025,0.008,0.41
영농조합법인 부성,2024-09-02 07:05,1.0,0.025,0.005,0.412
영농조합법인 부성,2024-09-02 07:10,1.0,0.024,0.005,0.414
영농조합법인 부성,2024-09-02 07:15,1.0,0.024,0.005,0.416
영농조합법인 부성,2024-09-02 07:20,1.0,0.025,0.005,0.418
영농조합법인 부성,2024-09-02 07:25,1.0,0.025,0.006,0.424
영농조합법인 부성,2024-09-02 07:30,1.0,0.029,0.005,0.43
영농조합법인 부성,2024-09-02 07:35,1.0,0.015,0.006,0.432
영농조합법인 부성,2024-09-02 07:40,1.0,0.025,0.004,0.433
영농조합법인 부성,2024-09-02 07:45,1.0,0.025,0.005,0.436
영농조합법인 부성,2024-09-02 07:50,1.0,0.025,0.004,0.437
영농조합법인 부성,2024-09-02 07:55,1.0,0.025,0.005,0.439
영농조합법인 부성,2024-09-02 08:00,1.0,0.025,0.004,0.443
영농조합법인 부성,2024-09-02 08:05,1.0,0.025,0.005,0.446
영농조합법인 부성,2024-09-02 08:10,1.0,0.025,0.005,0.451
영농조합법인 부성,2024-09-02 08:15,1.0,0.025,0.006,0.457
영농조합법인 부성,2024-09-02 08:20,1.0,0.026,0.005,0.465
영농조합법인 부성,2024-09-02 08:25,1.0,0.026,0.007,0.47
영농조합법인 부성,2024-09-02 08:30,1.0,0.025,0.005,0.476
영농조합법인 부성,2024-09-02 08:35,1.0,0.018,0.006,0.485
영농조합법인 부성,2024-09-02 08:40,1.0,0.027,0.003,0.495
영농조합법인 부성,2024-09-02 08:45,1.0,0.027,0.005,0.504
영농조합법인 부성,2024-09-02 08:50,1.0,0.026,0.003,0.515
영농조합법인 부성,2024-09-02 08:55,1.0,0.027,0.004,0.525
영농조합법인 부성,2024-09-02 09:00,1.0,0.025,0.006,0.534
영농조합법인 부성,2024-09-02 09:05,1.0,0.026,0.004,0.543
영농조합법인 부성,2024-09-02 09:10,1.0,0.026,0.004,0.549
영농조합법인 부성,2024-09-02 09:15,1.0,0.025,0.005,0.555
영농조합법인 부성,2024-09-02 09:20,1.0,0.024,0.004,0.557
영농조합법인 부성,2024-09-02 09:25,1.0,0.024,0.003,0.558
영농조합법인 부성,2024-09-02 09:30,1.0,0.023,0.006,0.557
영농조합법인 부성,2024-09-02 09:35,1.0,0.023,0.006,0.558
영농조합법인 부성,2024-09-02 09:40,1.0,0.023,0.004,0.556
영농조합법인 부성,2024-09-02 09:45,1.0,0.024,0.006,0.555
영농조합법인 부성,2024-09-02 09:50,1.0,0.024,0.005,0.556
영농조합법인 부성,2024-09-02 09:55,1.0,0.024,0.003,0.556
영농조합법인 부성,2024-09-02 10:00,1.0,0.024,0.006,0.556
영농조합법인 부성,2024-09-02 10:05,1.0,0.024,0.005,0.556
영농조합법인 부성,2024-09-02 10:10,1.0,0.024,0.004,0.556
영농조합법인 부성,2024-09-02 10:15,1.0,0.024,0.003,0.558
영농조합법인 부성,2024-09-02 10:20,1.0,0.024,0.005,0.557
영농조합법인 부성,2024-09-02 10:25,1.0,0.024,0.005,0.557
영농조합법인 부성,2024-09-02 10:30,1.0,0.024,0.006,0.559
영농조합법인 부성,2024-09-02 10:35,1.0,0.024,0.006,0.561
영농조합법인 부성,2024-09-02 10:40,1.0,0.024,0.005,0.565
영농조합법인 부성,2024-09-02 10:45,1.0,0.024,0.004,0.567
영농조합법인 부성,2024-09-02 10:50,1.0,0.024,0.005,0.57
영농조합법인 부성,2024-09-02 10:55,1.0,0.024,0.007,0.574
영농조합법인 부성,2024-09-02 11:00,1.0,0.024,0.006,0.576
영농조합법인 부성,2024-09-02 11:05,1.0,0.025,0.004,0.58
영농조합법인 부성,2024-09-02 11:10,1.0,0.024,0.004,0.583
영농조합법인 부성,2024-09-02 11:15,1.0,0.023,0.005,0.584
영농조합법인 부성,2024-09-02 11:20,1.0,0.024,0.005,0.583
영농조합법인 부성,2024-09-02 11:25,1.0,0.024,0.006,0.585
영농조합법인 부성,2024-09-02 11:30,1.0,0.023,0.007,0.584
영농조합법인 부성,2024-09-02 11:35,1.0,0.023,0.006,0.582
영농조합법인 부성,2024-09-02 11:40,1.0,0.024,0.005,0.581
영농조합법인 부성,2024-09-02 11:45,1.0,0.023,0.004,0.577
영농조합법인 부성,2024-09-02 11:50,1.0,0.022,0.004,0.575
영농조합법인 부성,2024-09-02 11:55,1.0,0.024,0.006,0.574
영농조합법인 부성,2024-09-02 12:00,1.0,0.023,0.004,0.57
영농조합법인 부성,2024-09-02 12:05,1.0,0.023,0.006,0.568
영농조합법인 부성,2024-09-02 12:10,1.0,0.023,0.005,0.564
영농조합법인 부성,2024-09-02 12:15,1.0,0.023,0.004,0.559
영농조합법인 부성,2024-09-02 12:20,1.0,0.022,0.005,0.556
영농조합법인 부성,2024-09-02 12:25,1.0,0.022,0.005,0.554
영농조합법인 부성,2024-09-02 12:30,1.0,0.022,0.007,0.554
영농조합법인 부성,2024-09-02 12:35,1.0,0.024,0.004,0.555
영농조합법인 부성,2024-09-02 12:40,1.0,0.023,0.004,0.558
영농조합법인 부성,2024-09-02 12:45,1.0,0.022,0.006,0.56
영농조합법인 부성,2024-09-02 12:50,1.0,0.024,0.003,0.561
영농조합법인 부성,2024-09-02 12:55,1.0,0.023,0.006,0.561
영농조합법인 부성,2024-09-02 13:00,1.0,0.021,0.006,0.56
영농조합법인 부성,2024-09-02 13:05,1.0,0.022,0.004,0.559
영농조합법인 부성,2024-09-02 13:10,1.0,0.022,0.006,0.559
영농조합법인 부성,2024-09-02 13:15,1.0,0.021,0.005,0.558
영농조합법인 부성,2024-09-02 13:20,1.0,0.022,0.006,0.556
영농조합법인 부성,2024-09-02 13:25,1.0,0.021,0.005,0.552
영농조합법인 부성,2024-09-02 13:30,1.0,0.021,0.003,0.548
영농조합법인 부성,2024-09-02 13:35,1.0,0.021,0.006,0.545
영농조합법인 부성,2024-09-02 13:40,1.0,0.021,0.003,0.543
영농조합법인 부성,2024-09-02 13:45,1.0,0.021,0.005,0.539
영농조합법인 부성,2024-09-02 13:50,1.0,0.02,0.005,0.538
영농조합법인 부성,2024-09-02 13:55,1.0,0.02,0.006,0.534
영농조합법인 부성,2024-09-02 14:00,1.0,0.019,0.005,0.531
영농조합법인 부성,2024-09-02 14:05,1.0,0.02,0.007,0.528
영농조합법인 부성,2024-09-02 14:10,1.0,0.019,0.004,0.523
영농조합법인 부성,2024-09-02 14:15,1.0,0.019,0.005,0.519
영농조합법인 부성,2024-09-02 14:20,1.0,0.018,0.005,0.514
영농조합법인 부성,2024-09-02 14:25,1.0,0.019,0.006,0.51
영농조합법인 부성,2024-09-02 14:30,1.0,0.02,0.004,0.507
영농조합법인 부성,2024-09-02 14:35,1.0,0.019,0.006,0.503
영농조합법인 부성,2024-09-02 14:40,1.0,0.018,0.005,0.497
영농조합법인 부성,2024-09-02 14:45,1.0,0.018,0.003,0.494
영농조합법인 부성,2024-09-02 14:50,1.0,0.018,0.004,0.491
영농조합법인 부성,2024-09-02 14:55,1.0,0.018,0.004,0.489
영농조합법인 부성,2024-09-02 15:00,1.0,0.019,0.005,0.489
영농조합법인 부성,2024-09-02 15:05,1.0,0.018,0.005,0.488
영농조합법인 부성,2024-09-02 15:10,1.0,0.019,0.005,0.487
영농조합법인 부성,2024-09-02 15:15,1.0,0.018,0.004,0.486
영농조합법인 부성,2024-09-02 15:20,1.0,0.017,0.007,0.482
영농조합법인 부성,2024-09-02 15:25,1.0,0.016,0.004,0.476
영농조합법인 부성,2024-09-02 15:30,1.0,0.017,0.006,0.472
영농조합법인 부성,2024-09-02 15:35,1.0,0.016,0.005,0.468
영농조합법인 부성,2024-09-02 15:40,1.0,0.018,0.007,0.464
영농조합법인 부성,2024-09-02 15:45,1.0,0.016,0.003,0.462
영농조합법인 부성,2024-09-02 15:50,1.0,0.018,0.005,0.461
영농조합법인 부성,2024-09-02 15:55,1.0,0.016,0.004,0.457
영농조합법인 부성,2024-09-02 16:00,1.0,0.017,0.005,0.455
영농조합법인 부성,2024-09-02 16:05,1.0,0.017,0.004,0.452
영농조합법인 부성,2024-09-02 16:10,1.0,0.018,0.005,0.449
영농조합법인 부성,2024-09-02 16:15,1.0,0.018,0.006,0.449
영농조합법인 부성,2024-09-02 16:20,1.0,0.018,0.004,0.448
영농조합법인 부성,2024-09-02 16:25,1.0,0.018,0.004,0.449
영농조합법인 부성,2024-09-02 16:30,1.0,0.018,0.004,0.448
영농조합법인 부성,2024-09-02 16:35,1.0,0.018,0.004,0.448
영농조합법인 부성,2024-09-02 16:40,1.0,0.018,0.005,0.448
영농조합법인 부성,2024-09-02 16:45,1.0,0.017,0.006,0.446
영농조합법인 부성,2024-09-02 16:50,1.0,0.017,0.004,0.445
영농조합법인 부성,2024-09-02 16:55,1.0,0.017,0.004,0.443
영농조합법인 부성,2024-09-02 17:00,1.0,0.017,0.005,0.44
영농조합법인 부성,2024-09-02 17:05,1.0,0.016,0.007,0.436
영농조합법인 부성,2024-09-02 17:10,1.0,0.015,0.005,0.432
영농조합법인 부성,2024-09-02 17:15,1.0,0.015,0.004,0.428
영농조합법인 부성,2024-09-02 17:20,1.0,0.015,0.004,0.423
영농조합법인 부성,2024-09-02 17:25,1.0,0.015,0.005,0.418
영농조합법인 부성,2024-09-02 17:30,1.0,0.015,0.004,0.413
영농조합법인 부성,2024-09-02 17:35,1.0,0.014,0.004,0.408
영농조합법인 부성,2024-09-02 17:40,1.0,0.014,0.005,0.402
영농조합법인 부성,2024-09-02 17:45,1.0,0.012,0.006,0.397
영농조합법인 부성,2024-09-02 17:50,1.0,0.013,0.005,0.392
영농조합법인 부성,2024-09-02 17:55,1.0,0.014,0.007,0.39
영농조합법인 부성,2024-09-02 18:00,1.0,0.014,0.006,0.387
영농조합법인 부성,2024-09-02 18:05,1.0,0.014,0.004,0.384
영농조합법인 부성,2024-09-02 18:10,1.0,0.015,0.005,0.382
영농조합법인 부성,2024-09-02 18:15,1.0,0.015,0.005,0.381
영농조합법인 부성,2024-09-02 18:20,1.0,0.015,0.006,0.379
영농조합법인 부성,2024-09-02 18:25,1.0,0.015,0.006,0.378
영농조합법인 부성,2024-09-02 18:30,1.0,0.015,0.005,0.375
영농조합법인 부성,2024-09-02 18:35,1.0,0.015,0.004,0.374
영농조합법인 부성,2024-09-02 18:40,1.0,0.016,0.003,0.373
영농조합법인 부성,2024-09-02 18:45,1.0,0.016,0.005,0.372
영농조합법인 부성,2024-09-02 18:50,1.0,0.016,0.005,0.371
영농조합법인 부성,2024-09-02 18:55,1.0,0.016,0.006,0.369
영농조합법인 부성,2024-09-02 19:00,1.0,0.017,0.006,0.367
영농조합법인 부성,2024-09-02 19:05,1.0,0.017,0.004,0.367
영농조합법인 부성,2024-09-02 19:10,1.0,0.017,0.004,0.365
영농조합법인 부성,2024-09-02 19:15,1.0,0.017,0.003,0.365
영농조합법인 부성,2024-09-02 19:20,1.0,0.018,0.004,0.364
영농조합법인 부성,2024-09-02 19:25,1.0,0.019,0.005,0.362
영농조합법인 부성,2024-09-02 19:30,1.0,0.019,0.004,0.361
영농조합법인 부성,2024-09-02 19:35,1.0,0.019,0.005,0.362
영농조합법인 부성,2024-09-02 19:40,1.0,0.021,0.004,0.362
영농조합법인 부성,2024-09-02 19:45,1.0,0.02,0.006,0.361
영농조합법인 부성,2024-09-02 19:50,1.0,0.021,0.005,0.361
영농조합법인 부성,2024-09-02 19:55,1.0,0.02,0.004,0.359
영농조합법인 부성,2024-09-02 20:00,1.0,0.02,0.006,0.358
영농조합법인 부성,2024-09-02 20:05,1.0,0.021,0.005,0.358
영농조합법인 부성,2024-09-02 20:10,1.0,0.022,0.004,0.359
영농조합법인 부성,2024-09-02 20:15,1.0,0.021,0.005,0.359
영농조합법인 부성,2024-09-02 20:20,1.0,0.021,0.004,0.359
영농조합법인 부성,2024-09-02 20:25,1.0,0.021,0.004,0.359
영농조합법인 부성,2024-09-02 20:30,1.0,0.021,0.005,0.359
영농조합법인 부성,2024-09-02 20:35,1.0,0.022,0.006,0.358
영농조합법인 부성,2024-09-02 20:40,1.0,0.021,0.005,0.357
영농조합법인 부성,2024-09-02 20:45,1.0,0.023,0.002,0.356
영농조합법인 부성,2024-09-02 20:50,1.0,0.022,0.006,0.357
영농조합법인 부성,2024-09-02 20:55,1.0,0.023,0.005,0.357
영농조합법인 부성,2024-09-02 21:00,1.0,0.022,0.004,0.358
영농조합법인 부성,2024-09-02 21:05,1.0,0.022,0.007,0.358
영농조합법인 부성,2024-09-02 21:10,1.0,0.023,0.003,0.359
영농조합법인 부성,2024-09-02 21:15,1.0,0.022,0.005,0.359
영농조합법인 부성,2024-09-02 21:20,1.0,0.022,0.007,0.359
영농조합법인 부성,2024-09-02 21:25,1.0,0.022,0.007,0.36
영농조합법인 부성,2024-09-02 21:30,1.0,0.023,0.005,0.359
영농조합법인 부성,2024-09-02 21:35,1.0,0.022,0.005,0.359
영농조합법인 부성,2024-09-02 21:40,1.0,0.023,0.005,0.36
영농조합법인 부성,2024-09-02 21:45,1.0,0.022,0.005,0.36
영농조합법인 부성,2024-09-02 21:50,1.0,0.022,0.005,0.361
영농조합법인 부성,2024-09-02 21:55,1.0,0.024,0.007,0.36
영농조합법인 부성,2024-09-02 22:00,1.0,0.024,0.005,0.361
영농조합법인 부성,2024-09-02 22:05,1.0,0.023,0.006,0.363
영농조합법인 부성,2024-09-02 22:10,1.0,0.022,0.004,0.364
영농조합법인 부성,2024-09-02 22:15,1.0,0.023,0.004,0.365
영농조합법인 부성,2024-09-02 22:20,1.0,0.023,0.004,0.366
영농조합법인 부성,2024-09-02 22:25,1.0,0.023,0.004,0.365
영농조합법인 부성,2024-09-02 22:30,1.0,0.022,0.005,0.366
영농조합법인 부성,2024-09-02 22:35,1.0,0.024,0.003,0.367
영농조합법인 부성,2024-09-02 22:40,1.0,0.028,0.006,0.366
영농조합법인 부성,2024-09-02 22:45,1.0,0.022,0.005,0.367
영농조합법인 부성,2024-09-02 22:50,1.0,0.022,0.005,0.366
영농조합법인 부성,2024-09-02 22:55,1.0,0.023,0.005,0.366
영농조합법인 부성,2024-09-02 23:00,1.0,0.024,0.005,0.366
영농조합법인 부성,2024-09-02 23:05,1.0,0.025,0.005,0.367
영농조합법인 부성,2024-09-02 23:10,1.0,0.023,0.004,0.367
영농조합법인 부성,2024-09-02 23:15,1.0,0.023,0.005,0.367
영농조합법인 부성,2024-09-02 23:20,1.0,0.023,0.003,0.366
영농조합법인 부성,2024-09-02 23:25,1.0,0.023,0.004,0.366
영농조합법인 부성,2024-09-02 23:30,1.0,0.023,0.005,0.364
영농조합법인 부성,2024-09-02 23:35,1.0,0.023,0.004,0.364
영농조합법인 부성,2024-09-02 23:40,1.0,0.023,0.005,0.365
영농조합법인 부성,2024-09-02 23:45,1.0,0.023,0.005,0.364
영농조합법인 부성,2024-09-02 23:50,1.0,0.023,0.005,0.364
영농조합법인 부성,2024-09-02 23:55,1.0,0.024,0.004,0.366
동산동 행정복지센터,2024-09-02 00:00,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 00:05,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 00:10,5.0,0.0,0.0,0.046
동산동 행정복지센터,2024-09-02 00:15,5.0,0.0,0.0,0.046
동산동 행정복지센터,2024-09-02 00:20,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 00:25,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 00:30,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 00:35,5.0,0.0,0.0,0.046
동산동 행정복지센터,2024-09-02 00:40,5.0,0.0,0.0,0.046
동산동 행정복지센터,2024-09-02 00:45,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 00:50,5.0,0.0,0.0,0.047
동산동 행정복지센터,2024-09-02 00:55,5.0,0.0,0.0,0.046
