city,management_id,name,business_type,industry_name,facility_class,main_product,status,address,permit_date,last_modified,filter_reason,odor_relevant,source_url
김제시,471100021200200045,(주)삼익육가공,,,,,영업/정상,전북특별자치도 김제시 봉황공단1길 303 (오정동),2002-08-12,2002-08-12 17:12:16,도축·육가공,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,400000021200100001,농협중앙회목우촌육가공공장,기타 육지동물고기 가공 및 저장처리업,기타 육지동물고기 가공 및 저장처리업,,,영업/정상,전북특별자치도 김제시 금산면 용산리 9-13,2001-01-02,2001-01-02 09:40:21,도축·육가공,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200500012,(유)광일아스콘,,,,,영업/정상,전북특별자치도 김제시 용지면 구암리 434-1,2005-01-21,2005-01-21 14:48:34,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000105,(유)금산공영,아스콘 제조업,아스콘 제조업,3종,,영업/정상,전북특별자치도 김제시 금산면 성계리 341-114,1995-10-16,2008-12-13 16:33:46,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400028,(유)성경,비금속광물제품 제조업,비금속광물제품 제조업,2종,아스콘,영업/정상,전북특별자치도 김제시 공덕면 유강로 101,2004-07-01,2025-07-21 17:07:42,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400027,(유)청우산업,,,,"레미콘,흄관",영업/정상,전북특별자치도 김제시 용지면 와룡리,2004-07-01,2004-07-01 11:28:18,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201000011,(주)강동레미콘케이제이(KJ),비금속광물제품 제조업,비금속광물제품 제조업,4종,"레미콘,흄관",영업/정상,전북특별자치도 김제시 금구면 광현1길 84-36,2010-12-03,2023-03-29 09:24:43,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000051,(주)금산씨알에이 1공장,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,4종,"레미콘, 아스콘, 골재",영업/정상,전북특별자치도 김제시 금산면 금평로 311,1989-08-24,2023-06-12 18:19:00,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201400004,(주)금산씨알에이 2공장,비금속광물제품 제조업,비금속광물제품 제조업,5종,"레미콘, 아스콘",영업/정상,전북특별자치도 김제시 금산면 금평로 281-177,2013-02-28,2024-04-03 16:38:49,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400126,(주)금산씨알에이 3공장,아스콘 제조업,아스콘 제조업,3종,아스콘,영업/정상,전북특별자치도 김제시 금산면 금평로 281-177,1995-10-16,2025-06-16 17:49:54,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400130,(주)노송레미콘,,,,,영업/정상,전북특별자치도 김제시 금산면 성계리,2004-09-04,2004-09-04 09:08:33,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200500021,(주)신우알앤씨,비금속광물제품 제조업,비금속광물제품 제조업,4종,레미콘,영업/정상,전북특별자치도 김제시 용지면 용지로 149,2005-03-04,2022-11-04 19:11:04,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200700007,(주)완수산업아스콘,비금속광물제품 제조업,비금속광물제품 제조업,3종,아스콘,영업/정상,전북특별자치도 김제시 용지면 황토로 799,2001-02-16,2025-12-03 16:36:06,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000072,백구아스콘,아스콘 제조업,아스콘 제조업,4종,,영업/정상,전북특별자치도 김제시 백구면 반월리 668,1993-06-05,2000-08-25 12:01:46,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000080,전북아스콘,아스콘 제조업,아스콘 제조업,4종,,영업/정상,전북특별자치도 김제시 금구면 금백로 428,1994-04-11,2000-08-25 14:45:13,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200200044,정암아스콘(주),,,,,영업/정상,전북특별자치도 김제시 용지면 구암리 434-1,2002-08-07,2002-08-07 17:47:54,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200300005,정암아스콘(주),,,,,영업/정상,전북특별자치도 김제시 용지면 구암리 435,2003-02-10,2003-02-17 10:09:00,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400094,정암아스콘(주),,,,,영업/정상,전북특별자치도 김제시 용지면 구암리 435번지,2004-07-05,2004-07-05 14:28:58,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400118,정암아스콘(주),,,,,영업/정상,전북특별자치도 김제시 용지면 구암리,2004-08-05,2004-08-05 11:37:44,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200500045,한성기업(주),"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업",4종,레미콘,영업/정상,전북특별자치도 김제시 금산면 금평로 327,2005-08-30,2024-11-20 09:44:56,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400054,현대콘크리트,비금속광물제품 제조업,비금속광물제품 제조업,4종,레미콘,영업/정상,전북특별자치도 김제시 금구면 광현1길 54,2004-07-01,2008-08-12 09:54:19,레미콘·아스콘,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201800005,(유)금성상공,,,5종,단미사료,영업/정상,전북특별자치도 김제시 봉황공단2길 102 (오정동),2018-06-08,2026-04-23 07:55:23,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000056,(유)명성산업,사료 제조업,사료 제조업,4종,,영업/정상,전북특별자치도 김제시 성덕면 석동리 482-4,1990-12-15,2000-08-25 09:56:21,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201300002,(유)세웅바이오,사료 제조업,사료 제조업,5종,바이오중유,영업/정상,전북특별자치도 김제시 봉황공단1길 61 (월성동),2008-11-25,2025-12-01 10:39:35,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201400006,(유)세진바이오,기타 비료 및 질소화합물 제조업,기타 비료 및 질소화합물 제조업,4종,유기질비료,영업/정상,전북특별자치도 김제시 성덕면 소석1길 173,2014-05-08,2014-11-25 10:40:34,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201500015,(유)에스제이엠,식물성 유지 제조업,식물성 유지 제조업,4종,사료/식용유,영업/정상,전북특별자치도 김제시 서흥공단2길 100 (흥사동),2016-01-06,2016-01-07 07:41:21,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201100009,(유)희성이엔텍,비료 및 질소화합물 제조업,비료 및 질소화합물 제조업,4종,,영업/정상,전북특별자치도 김제시 용지면 석정로 763-38,2012-01-06,2022-11-22 10:58:00,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200200020,(주)금성사료,,,,,영업/정상,전북특별자치도 김제시 오정동 170-28,2002-03-22,2002-03-22 18:23:52,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201400014,(주)농협사료 김제배합사료공장,,,1종,,영업/정상,전북특별자치도 김제시 하공로 222 (흥사동),2014-09-22,2014-10-15 17:39:45,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400017,(주)농협사료 전북지사,사료 제조업,사료 제조업,1종,배합사료,영업/정상,전북특별자치도 김제시 하공로 222 (흥사동),2013-11-28,2026-04-29 13:10:15,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200500042,(주)농협사료김제배합사료공장,,,,,영업/정상,전북특별자치도 김제시 하공로 222 (흥사동),2005-08-08,2008-11-28 16:59:52,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201400009,(주)삼호유비,유기질 비료 및 상토 제조업,유기질 비료 및 상토 제조업,5종,,영업/정상,전북특별자치도 김제시 용지면 금백로 875,2014-07-10,2026-04-03 16:11:21,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201600002,(주)엘케이이노텍,유기질 비료 및 상토 제조업,유기질 비료 및 상토 제조업,4종,바이오숯,영업/정상,전북특별자치도 김제시 월촌공단길 110-32 (연정동),2016-05-18,2025-11-27 08:34:43,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000067,(주)하림사료공장,사료 제조업,사료 제조업,2종,,영업/정상,전북특별자치도 김제시 만경읍 만경공단1길 25,1992-07-31,2026-08-19 16:43:27,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021202000010,(주)희성산업 김제지점,기타 비료 및 질소화합물 제조업,기타 비료 및 질소화합물 제조업,5종,,영업/정상,전북특별자치도 김제시 용지면 석정로 781-26,2020-10-23,2025-05-08 09:26:11,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200500069,(주0농협사료김제배합사료공장,,,,,영업/정상,전북특별자치도 김제시 하공로 222 (흥사동),2005-12-28,2005-12-28 14:43:07,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000029,금성사료,사료 제조업,사료 제조업,5종,,영업/정상,전북특별자치도 김제시 오정동 157-15,1993-03-09,2000-08-24 10:01:27,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021202000005,농업회사법인 농협에코아그로(주)호남본부,유기질 비료 및 상토 제조업,유기질 비료 및 상토 제조업,5종,유기질비료,영업/정상,전북특별자치도 김제시 용지면 장신2길 33,2020-06-19,2024-07-05 09:08:48,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201900005,동진강낙농축협,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,4종,섬유질배합사료,영업/정상,전북특별자치도 김제시 금구면 옥성리 760,2019-10-20,2020-05-07 16:45:37,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201200010,삼광바이오텍(주),,,4종,단미사료,영업/정상,전북특별자치도 김제시 봉황로 1134 (월성동),2012-07-20,2025-12-03 15:37:52,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000060,삼우실업,사료 제조업,사료 제조업,5종,,영업/정상,전북특별자치도 김제시 황산면 진흥리 159-5,1991-04-30,2000-08-25 10:45:53,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000084,서울사료(주)김제공장,,,5종,,영업/정상,전북특별자치도 김제시 만경읍 만경공단1길 8,1994-12-06,2017-01-25 16:18:39,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200600021,서울사료(주)김제공장,,,,,영업/정상,전북특별자치도 김제시 만경읍 몽산리 106-26,2006-12-28,2006-12-28 13:51:48,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021202000006,신흥영농조합법인,비료 및 질소화합물 제조업,비료 및 질소화합물 제조업,4종,,영업/정상,전북특별자치도 김제시 용지면 금백로 731-87,2020-07-10,2020-12-23 18:17:37,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021202100006,유한회사 푸른솔 농업회사법인,기타 비료 및 질소화합물 제조업,기타 비료 및 질소화합물 제조업,5종,유기질비료,영업/정상,전북특별자치도 김제시 만경읍 소토길 67,2021-05-24,2025-08-06 17:10:28,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201700007,자연영농조합법인,비료 및 질소화합물 제조업,비료 및 질소화합물 제조업,4종,"부산물비료, 비탈면 녹화토",영업/정상,전북특별자치도 김제시 용지면 석정로 758,2017-06-14,2024-12-30 14:22:57,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201400010,전주김제완주축산업협동조합 김제자원순환센터,비료 및 질소화합물 제조업,비료 및 질소화합물 제조업,4종,,영업/정상,전북특별자치도 김제시 백산면 백석로 208,2014-07-10,2025-02-17 15:04:28,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200900005,주식회사팜스토리서울사료김제,사료 제조업,사료 제조업,3종,배합사료,영업/정상,전북특별자치도 김제시 만경읍 만경공단1길 8,2009-07-10,2025-01-02 14:08:43,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200500026,총체보리섬유질배합사료공장,사료 제조업,사료 제조업,4종,섬유질배합사료,영업/정상,전북특별자치도 김제시 황산면 황산로 518-164,2005-04-06,2025-11-27 08:39:07,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000245,한미유지(주),사료 제조업,사료 제조업,,,영업/정상,전북특별자치도 김제시 죽산면 옥성리 245-11,2001-01-29,2001-01-29 15:13:33,사료·비료 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000071,(유)금산,기타 발효주 제조업,기타 발효주 제조업,5종,,영업/정상,전북특별자치도 김제시 금산면 용호리 249-1,1993-05-21,2000-08-25 11:57:52,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000135,(유)단희물산,동물성 유지 제조업,동물성 유지 제조업,5종,,영업/정상,전북특별자치도 김제시 황산면 용마리 39-111,1998-02-03,2000-08-25 20:33:17,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000238,(유)대교농산,식품 첨가물 제조업,식품 첨가물 제조업,,,영업/정상,전북특별자치도 김제시 용지면 부교리 229-3,2000-11-28,2000-11-28 13:12:11,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200500050,(유)옥정영농,곡물 도정업,곡물 도정업,4종,,영업/정상,전북특별자치도 김제시 부량면 죽백로 258,2005-10-24,2026-06-08 17:26:41,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021202100004,(유)한가람 농업회사법인,곡물 도정업,곡물 도정업,5종,청결미,영업/정상,전북특별자치도 김제시 여수해4길 1 (용동),2021-03-16,2021-03-16 10:39:14,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200500037,(주)새만금농산농업회사법인,곡물 도정업,곡물 도정업,4종,청결미,영업/정상,전북특별자치도 김제시 죽산면 해학로 363,2005-07-13,2023-03-29 09:29:30,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200700004,(주)엄지식품,,,,,영업/정상,전북특별자치도 김제시 오정동 170-14,2007-02-13,2007-02-13 10:35:05,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201500013,(주)엄지식품,기타 식품 제조업,기타 식품 제조업,4종,만두,영업/정상,전북특별자치도 김제시 봉황공단2길 107 (오정동),2015-11-17,2026-02-24 16:55:11,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200200003,(주)유성종합식품대표이사,,,,,영업/정상,전북특별자치도 김제시 용지면 부교리 229-3,2002-01-05,2002-01-05 10:47:10,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200200001,(주0유성종합식품,,,,,영업/정상,전북특별자치도 김제시 용지면 부교리 229-3,2002-01-02,2002-01-02 16:10:45,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200111480,공덕농협미곡종합처리장,곡물 도정업,곡물 도정업,4종,,영업/정상,전북특별자치도 김제시 공덕면 공덕7길 4,2001-12-13,2024-01-10 10:57:49,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201900004,공덕농협협동조합,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 공덕면 회룡리 1294-4,2019-10-19,2020-06-25 16:48:08,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201100004,광활농업협동조합,곡물 도정업,곡물 도정업,5종,도정곡물,영업/정상,전북특별자치도 김제시 광활면 광활3길 24 (367-4),2011-05-29,2025-12-03 15:44:04,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000066,광활농협미곡종합처리장,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 광활면 광활로 465,1992-06-26,2000-08-25 11:20:54,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200500018,금만농업협동조합,곡물 도정업,곡물 도정업,4종,청결미,영업/정상,전북특별자치도 김제시 청하면 월현2길 24,2005-02-21,2017-04-11 13:37:02,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000059,금만농협청하지소,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 청하면 동지산리 794-12,1991-10-12,2000-08-25 10:27:57,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200700011,금미영농조합법인,,,4종,쌀곡물도정업,영업/정상,전북특별자치도 김제시 광활면 지평선로 448,2007-04-05,2017-03-06 14:14:19,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000093,금호식품,음·식료품 제조업,음·식료품 제조업,5종,,영업/정상,전북특별자치도 김제시 성덕면 다복동2길 48,1988-09-20,2000-08-25 15:33:46,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000032,김제농협미곡종합처리장,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 요촌동 214-4,1993-08-17,2000-08-24 11:20:38,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021199300001,김제농협쌀조합공동사업법인,곡물 도정업,곡물 도정업,4종,도정 쌀,영업/정상,전북특별자치도 김제시 봉황로 1089 (월성동),1993-08-17,2026-05-21 13:45:00,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201000001,김제농협협동조합죽산지점,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 죽산면 죽산리 600-14,2010-01-07,2010-01-08 09:25:30,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000043,김제산업,음·식료품 제조업,음·식료품 제조업,5종,,영업/정상,전북특별자치도 김제시 백구면 월봉리 633-4,1984-04-02,2000-08-24 16:28:04,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201600001,농업회사 신벽골제 유한회사,곡물 도정업,곡물 도정업,4종,청결미,영업/정상,전북특별자치도 김제시 부량면 용골길 16,2016-03-18,2016-04-22 15:58:13,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021202300004,농업회사법인(유)나노히토류,곡물 도정업,곡물 도정업,4종,,영업/정상,전북특별자치도 김제시 청하면 갈산길 53,2023-10-27,2023-10-27 16:20:57,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201300008,농업회사법인(유)성덕농산,곡물 도정업,곡물 도정업,4종,,영업/정상,전북특별자치도 김제시 부량면 금강로 291,2013-08-22,2025-12-03 15:35:59,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021201400011,농업회사법인(주) 우리농촌살리기 공동네트워크,곡물 도정업,곡물 도정업,4종,"보리,밀,잡곡",영업/정상,전북특별자치도 김제시 봉남면 봉산로 382,2014-08-18,2026-03-27 09:15:47,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021202400003,농업회사법인주식회사 우리농촌살리기 공동네트워크(우리밀제,곡물 제분업,곡물 제분업,4종,,영업/정상,전북특별자치도 김제시 황산면 봉산로 383,2024-07-08,2025-04-15 15:08:05,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000079,대일미분산업,음·식료품 제조업,음·식료품 제조업,5종,,영업/정상,전북특별자치도 김제시 봉남면 종덕리 232,1994-03-26,2000-08-25 14:42:36,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200900002,대창위탁영농조합법인,곡물 도정업,곡물 도정업,5종,청결미,영업/정상,전북특별자치도 김제시 죽산면 해학로 236,2009-06-04,2024-02-21 08:46:23,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000041,만경도정공장,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 만경읍 몽산리 640,1982-06-04,2000-08-24 16:04:25,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000107,백구농업협동조합,곡물 도정업,곡물 도정업,4종,도정 쌀 등,영업/정상,전북특별자치도 김제시 백구면 황토로 1256,1995-10-06,2025-08-28 06:51:06,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000057,백제정미소,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 백구면 백구리 327-1,1991-02-01,2000-08-25 09:59:34,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000136,봉남농협미곡종합처리장,곡물 도정업,곡물 도정업,5종,,영업/정상,"전북특별자치도 김제시 봉남면 대송리 731-1,2",1998-04-01,2000-08-25 21:08:25,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000037,봉남도정공장,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 봉남면 대송리 631-1,1981-03-16,2000-08-24 14:39:17,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000125,부량농협도정공장,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 부량면 대평리 21-16,1993-05-21,2000-08-25 18:09:40,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200111483,부량농협도정공장,,,,,영업/정상,전북특별자치도 김제시 부량면 대평리 21-15,2001-12-28,2001-12-28 14:46:50,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400063,부량농협도정공장,,,,,영업/정상,전북특별자치도 김제시 부량면 대평리,2004-07-01,2004-07-01 14:47:08,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000069,부량농협협동조합도정공장,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 부량면 대평리 21-15,1992-10-20,2000-08-25 11:47:42,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400031,서김제농협쌀조합공동사업법인,곡물 도정업,곡물 도정업,4종,,영업/정상,전북특별자치도 김제시 광활면 광활로 465,2004-07-01,2025-12-04 10:03:22,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200400074,서김제농협쌀조합공동사업법인,곡물 도정업,곡물 도정업,4종,,영업/정상,전북특별자치도 김제시 진봉면 진봉로 480,2004-07-01,2020-01-22 17:21:39,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000012,신풍도정공장,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 용동 15-4,1987-08-24,2000-08-23 10:36:05,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000006,신화공장,곡물 도정업,곡물 도정업,5종,,영업/정상,전북특별자치도 김제시 검산동 872,1984-08-01,2000-08-22 16:46:51,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000115,신화식품,음·식료품 제조업,음·식료품 제조업,5종,,영업/정상,전북특별자치도 김제시 용지면 용암리 77-1,1996-02-06,2000-08-25 17:21:57,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200200039,엄지식품,,,,,영업/정상,전북특별자치도 김제시 오정동 170-14,2002-07-26,2002-07-26 17:39:17,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200600007,용관영농조합법인,곡물 도정업,곡물 도정업,,쌀,영업/정상,전북특별자치도 김제시 제월1길 9 (제월동),2006-06-12,2009-10-06 13:18:36,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
김제시,471100021200000126,우주한과,음·식료품 제조업,음·식료품 제조업,5종,,영업/정상,전북특별자치도 김제시 황산면 용마리 43-13,1997-05-02,2000-08-25 19:12:51,식품 제조,True,https://file.localdata.go.kr/file/air_pollution_facility_installation/info
