grid_x,grid_y,center_latitude,center_longitude,building_count,residential_count,commercial_count,total_floor_area_m2,mean_ground_floors,pages,grid_m,lat0,lon0
-6,7,36.02446124253664,126.92278301144238,188,52,0,9530.3,0.4148936170212766,1,1000,35.9566125,126.98382
-6,8,36.03350774154152,126.92278301144238,343,78,5,12882.1,0.4314868804664723,1,1000,35.9566125,126.98382
-6,9,36.04255424054641,126.92278301144238,192,45,1,8716.2,0.40625,1,1000,35.9566125,126.98382
-6,10,36.05160073955129,126.92278301144238,212,32,3,14269.7,0.4716981132075472,1,1000,35.9566125,126.98382
-6,11,36.06064723855618,126.92278301144238,201,36,2,7479.0,0.3781094527363184,1,1000,35.9566125,126.98382
-6,12,36.06969373756106,126.92278301144238,224,42,2,21858.2,0.5089285714285714,1,1000,35.9566125,126.98382
-6,13,36.07874023656595,126.92278301144238,172,40,2,10292.2,0.5348837209302325,1,1000,35.9566125,126.98382
-6,14,36.08778673557083,126.92278301144238,126,25,1,2392.4,0.4603174603174603,1,1000,35.9566125,126.98382
-6,15,36.09683323457572,126.92278301144238,226,30,4,9043.6,0.4690265486725664,1,1000,35.9566125,126.98382
-6,16,36.1058797335806,126.92278301144238,313,82,12,13946.4,0.5431309904153354,1,1000,35.9566125,126.98382
-6,17,36.11492623258549,126.92278301144238,211,54,5,9331.5,0.5450236966824644,1,1000,35.9566125,126.98382
-6,18,36.12397273159037,126.92278301144238,356,86,16,13611.1,0.4943820224719101,1,1000,35.9566125,126.98382
-6,19,36.13301923059526,126.92278301144238,181,67,5,7183.3,0.6408839779005525,1,1000,35.9566125,126.98382
-6,20,36.14206572960014,126.92278301144238,42,12,0,1333.1,0.47619047619047616,1,1000,35.9566125,126.98382
-6,21,36.15111222860503,126.92278301144238,180,39,4,11022.9,0.4666666666666667,1,1000,35.9566125,126.98382
-5,-7,35.89781025646825,126.93388064572558,363,94,8,9231.9,0.43526170798898073,1,1000,35.9566125,126.98382
-5,-6,35.90685675547313,126.93388064572558,580,176,22,27265.2,0.5137931034482759,1,1000,35.9566125,126.98382
-5,-5,35.91590325447802,126.93388064572558,652,93,45,88683.6,0.5996932515337423,1,1000,35.9566125,126.98382
-5,-4,35.9249497534829,126.93388064572558,273,48,12,23870.2,0.6776556776556777,1,1000,35.9566125,126.98382
-5,-3,35.93399625248779,126.93388064572558,238,27,24,75428.6,1.3487394957983194,1,1000,35.9566125,126.98382
-5,-2,35.94304275149267,126.93388064572558,1803,514,139,354620.0,1.6161952301719356,2,1000,35.9566125,126.98382
-5,-1,35.95208925049756,126.93388064572558,576,81,53,111418.2,3.4131944444444446,1,1000,35.9566125,126.98382
-5,0,35.96113574950244,126.93388064572558,560,113,35,52355.6,1.0535714285714286,1,1000,35.9566125,126.98382
-5,1,35.97018224850733,126.93388064572558,354,59,14,12492.3,0.6045197740112994,1,1000,35.9566125,126.98382
-5,2,35.97922874751221,126.93388064572558,169,16,7,6145.1,0.6331360946745562,1,1000,35.9566125,126.98382
-5,3,35.9882752465171,126.93388064572558,54,0,0,8583.8,0.7407407407407407,1,1000,35.9566125,126.98382
-5,4,35.99732174552198,126.93388064572558,735,136,19,32685.3,0.4775510204081633,1,1000,35.9566125,126.98382
-5,5,36.00636824452687,126.93388064572558,531,123,7,27365.0,0.5536723163841808,1,1000,35.9566125,126.98382
-5,6,36.01541474353175,126.93388064572558,342,52,3,11849.9,0.5614035087719298,1,1000,35.9566125,126.98382
-5,7,36.02446124253664,126.93388064572558,447,96,2,8762.3,0.5033557046979866,1,1000,35.9566125,126.98382
-5,8,36.03350774154152,126.93388064572558,232,39,2,20728.0,0.41379310344827586,1,1000,35.9566125,126.98382
-5,9,36.04255424054641,126.93388064572558,280,20,4,26735.8,0.4035714285714286,1,1000,35.9566125,126.98382
-5,10,36.05160073955129,126.93388064572558,496,125,3,33172.2,0.49193548387096775,1,1000,35.9566125,126.98382
-5,11,36.06064723855618,126.93388064572558,318,52,5,17490.3,0.42138364779874216,1,1000,35.9566125,126.98382
-5,12,36.06969373756106,126.93388064572558,616,92,15,25925.5,0.46266233766233766,1,1000,35.9566125,126.98382
-5,13,36.07874023656595,126.93388064572558,411,81,7,16170.5,0.43552311435523117,1,1000,35.9566125,126.98382
-5,14,36.08778673557083,126.93388064572558,411,86,23,19143.0,0.49148418491484186,1,1000,35.9566125,126.98382
-5,15,36.09683323457572,126.93388064572558,348,94,7,10074.7,0.45689655172413796,1,1000,35.9566125,126.98382
-5,16,36.1058797335806,126.93388064572558,126,29,1,11739.8,0.6587301587301587,1,1000,35.9566125,126.98382
-5,17,36.11492623258549,126.93388064572558,197,52,2,4949.8,0.4619289340101523,1,1000,35.9566125,126.98382
-5,18,36.12397273159037,126.93388064572558,38,5,0,1187.5,0.7894736842105263,1,1000,35.9566125,126.98382
-5,19,36.13301923059526,126.93388064572558,95,22,3,4792.8,0.631578947368421,1,1000,35.9566125,126.98382
-5,20,36.14206572960014,126.93388064572558,0,0,0,0.0,0.0,1,1000,35.9566125,126.98382
-5,21,36.15111222860503,126.93388064572558,65,7,2,681.6,0.18461538461538463,1,1000,35.9566125,126.98382
-4,-7,35.89781025646825,126.94497828000878,286,78,4,12925.3,0.5384615384615384,1,1000,35.9566125,126.98382
-4,-6,35.90685675547313,126.94497828000878,100,24,2,3584.1,0.55,1,1000,35.9566125,126.98382
-4,-5,35.91590325447802,126.94497828000878,270,75,1,8386.7,0.5703703703703704,1,1000,35.9566125,126.98382
-4,-4,35.9249497534829,126.94497828000878,457,37,56,47172.0,0.6980306345733042,1,1000,35.9566125,126.98382
-4,-3,35.93399625248779,126.94497828000878,2791,729,403,484548.5,1.2221426012182013,3,1000,35.9566125,126.98382
-4,-2,35.94304275149267,126.94497828000878,2486,691,492,683810.9,1.7007240547063556,3,1000,35.9566125,126.98382
-4,-1,35.95208925049756,126.94497828000878,1997,650,196,583213.0,1.4506760140210315,2,1000,35.9566125,126.98382
-4,0,35.96113574950244,126.94497828000878,482,65,28,52635.8,0.6701244813278008,1,1000,35.9566125,126.98382
-4,1,35.97018224850733,126.94497828000878,573,117,9,25215.8,0.5078534031413613,1,1000,35.9566125,126.98382
-4,2,35.97922874751221,126.94497828000878,603,128,16,38491.2,0.593698175787728,1,1000,35.9566125,126.98382
-4,3,35.9882752465171,126.94497828000878,10,0,0,4858.0,1.0,1,1000,35.9566125,126.98382
-4,4,35.99732174552198,126.94497828000878,1219,271,74,113041.2,0.6505332239540607,2,1000,35.9566125,126.98382
-4,5,36.00636824452687,126.94497828000878,1558,414,103,84922.8,0.6534017971758665,2,1000,35.9566125,126.98382
-4,6,36.01541474353175,126.94497828000878,411,62,14,23806.3,0.51338199513382,1,1000,35.9566125,126.98382
-4,7,36.02446124253664,126.94497828000878,521,40,19,29011.9,0.3685220729366603,1,1000,35.9566125,126.98382
-4,8,36.03350774154152,126.94497828000878,345,52,5,17892.4,0.518840579710145,1,1000,35.9566125,126.98382
-4,9,36.04255424054641,126.94497828000878,269,32,0,6584.7,0.3382899628252788,1,1000,35.9566125,126.98382
-4,10,36.05160073955129,126.94497828000878,228,43,4,7158.2,0.4692982456140351,1,1000,35.9566125,126.98382
-4,11,36.06064723855618,126.94497828000878,38,0,0,2878.3,0.868421052631579,1,1000,35.9566125,126.98382
-4,12,36.06969373756106,126.94497828000878,170,26,5,11548.1,0.5235294117647059,1,1000,35.9566125,126.98382
-4,13,36.07874023656595,126.94497828000878,90,2,1,7377.7,0.4222222222222222,1,1000,35.9566125,126.98382
-4,14,36.08778673557083,126.94497828000878,41,9,1,1695.3,0.6341463414634146,1,1000,35.9566125,126.98382
-4,15,36.09683323457572,126.94497828000878,128,35,4,5206.1,0.484375,1,1000,35.9566125,126.98382
-4,16,36.1058797335806,126.94497828000878,153,35,5,5949.0,0.48366013071895425,1,1000,35.9566125,126.98382
-4,17,36.11492623258549,126.94497828000878,239,46,0,13229.5,0.5481171548117155,1,1000,35.9566125,126.98382
-4,18,36.12397273159037,126.94497828000878,52,2,2,843.9,0.36538461538461536,1,1000,35.9566125,126.98382
-4,19,36.13301923059526,126.94497828000878,587,163,14,25165.8,0.4991482112436116,1,1000,35.9566125,126.98382
-4,20,36.14206572960014,126.94497828000878,4,0,0,0.0,1.0,1,1000,35.9566125,126.98382
-4,21,36.15111222860503,126.94497828000878,0,0,0,0.0,0.0,1,1000,35.9566125,126.98382
-3,-9,35.87971725845848,126.95607591429199,268,29,17,11937.9,0.4253731343283582,1,1000,35.9566125,126.98382
-3,-8,35.88876375746336,126.95607591429199,456,104,5,8086.5,0.40789473684210525,1,1000,35.9566125,126.98382
-3,-7,35.89781025646825,126.95607591429199,494,128,12,46921.3,0.5809716599190283,1,1000,35.9566125,126.98382
-3,-6,35.90685675547313,126.95607591429199,260,69,2,14574.9,0.5615384615384615,1,1000,35.9566125,126.98382
-3,-5,35.91590325447802,126.95607591429199,576,152,14,25288.9,0.53125,1,1000,35.9566125,126.98382
-3,-4,35.9249497534829,126.95607591429199,895,178,136,280045.7,1.341899441340782,1,1000,35.9566125,126.98382
-3,-3,35.93399625248779,126.95607591429199,4494,1720,462,628046.2,1.2047174009790833,5,1000,35.9566125,126.98382
-3,-2,35.94304275149267,126.95607591429199,3042,1211,377,550164.5,1.3911900065746219,4,1000,35.9566125,126.98382
-3,-1,35.95208925049756,126.95607591429199,3610,1720,364,572942.5,1.2958448753462604,4,1000,35.9566125,126.98382
-3,0,35.96113574950244,126.95607591429199,2427,1106,311,549956.6,1.9283065512978987,3,1000,35.9566125,126.98382
-3,1,35.97018224850733,126.95607591429199,673,139,22,383382.2,1.1857355126300149,1,1000,35.9566125,126.98382
-3,2,35.97922874751221,126.95607591429199,292,58,24,49661.4,1.0273972602739727,1,1000,35.9566125,126.98382
-3,3,35.9882752465171,126.95607591429199,29,4,3,959.4,0.7586206896551724,1,1000,35.9566125,126.98382
-3,4,35.99732174552198,126.95607591429199,333,24,6,21447.5,0.43843843843843844,1,1000,35.9566125,126.98382
-3,5,36.00636824452687,126.95607591429199,86,6,6,7116.4,0.6162790697674418,1,1000,35.9566125,126.98382
-3,6,36.01541474353175,126.95607591429199,532,119,13,28953.1,0.5714285714285714,1,1000,35.9566125,126.98382
-3,7,36.02446124253664,126.95607591429199,484,56,2,48978.1,0.42768595041322316,1,1000,35.9566125,126.98382
