분석대상,발생시각,신고수,서로다른좌표수,지역별신고수,평균강도,최대강도,악취종류별신고수,주요악취종류
익산시만,2025-10-03 21:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-04 21:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""음식조리 냄새"": 1}",음식조리 냄새
익산시만,2025-10-04 23:00:00,3,3,"{""평화동"": 3}",4.333333333333333,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-05 00:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-05 19:00:00,1,1,"{""용동면 용성리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-05 23:00:00,1,1,"{""동산동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-06 04:00:00,1,1,"{""평화동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-06 20:00:00,1,1,"{""용동면 용성리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-07 16:00:00,2,2,"{""왕궁면 흥암리"": 2}",4.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-07 21:00:00,2,2,"{""평화동"": 2}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-08 23:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-09 13:00:00,1,1,"{""용제동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-09 16:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-09 18:00:00,1,1,"{""낭산면 용기리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-09 21:00:00,2,2,"{""왕궁면 흥암리"": 2}",4.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-09 22:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-09 23:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-10 17:00:00,1,1,"{""용동면 용성리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-10 22:00:00,5,5,"{""평화동"": 3, ""팔봉동"": 1, ""송학동"": 1}",3.6,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 5}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-10 23:00:00,6,6,"{""송학동"": 5, ""평화동"": 1}",4.333333333333333,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 6}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-11 01:00:00,1,1,"{""평화동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-11 02:00:00,1,1,"{""부송동"": 1}",2.0,2,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-11 05:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2025-10-11 08:00:00,2,2,"{""오산면 신지리"": 2}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-11 16:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-11 18:00:00,3,3,"{""송학동"": 1, ""춘포면 신동리"": 1, ""왕궁면 흥암리"": 1}",4.666666666666667,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-11 19:00:00,3,3,"{""왕궁면 흥암리"": 3}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-11 20:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-11 22:00:00,6,6,"{""부송동"": 4, ""팔봉동"": 1, ""모현동1가"": 1}",3.6666666666666665,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 6}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-11 23:00:00,3,3,"{""부송동"": 1, ""삼기면 오룡리"": 1, ""어양동"": 1}",4.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-12 02:00:00,1,1,"{""평화동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-12 04:00:00,1,1,"{""팔봉동"": 1}",1.0,1,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-12 14:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-12 19:00:00,1,1,"{""송학동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-12 20:00:00,1,1,"{""평화동"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-10-12 22:00:00,3,3,"{""동산동"": 2, ""마동"": 1}",4.333333333333333,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-12 23:00:00,7,7,"{""동산동"": 3, ""마동"": 3, ""금강동"": 1}",4.428571428571429,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 7}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-13 00:00:00,1,1,"{""왕궁면 흥암리"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2025-10-13 17:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-14 14:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-15 09:00:00,1,1,"{""평화동"": 1}",5.0,5,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2025-10-15 18:00:00,3,3,"{""왕궁면 흥암리"": 3}",4.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-16 12:00:00,1,1,"{""용동면 용성리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-16 18:00:00,1,1,"{""황등면 황등리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-16 19:00:00,1,1,"{""왕궁면 흥암리"": 1}",2.0,2,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-10-16 22:00:00,2,2,"{""어양동"": 1, ""왕궁면 흥암리"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-17 07:00:00,1,1,"{""동산동"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-10-17 21:00:00,6,6,"{""왕궁면 흥암리"": 5, ""어양동"": 1}",4.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 5, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-19 12:00:00,1,1,"{""망성면 화산리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-22 07:00:00,2,2,"{""춘포면 신동리"": 2}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-22 22:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-23 22:00:00,1,1,"{""용동면 용성리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-24 08:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-25 00:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-26 01:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""음식조리 냄새"": 1}",음식조리 냄새
익산시만,2025-10-27 18:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-28 00:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-28 20:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-29 00:00:00,1,1,"{""마동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-29 02:00:00,2,2,"{""부송동"": 1, ""신흥동"": 1}",4.5,5,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-29 03:00:00,1,1,"{""어양동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-29 08:00:00,2,2,"{""오산면 신지리"": 1, ""신동"": 1}",2.5,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-29 18:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-10-29 21:00:00,1,1,"{""어양동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-29 22:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-29 23:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-10-30 07:00:00,1,1,"{""오산면 신지리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-30 18:00:00,2,2,"{""왕궁면 흥암리"": 1, ""부송동"": 1}",3.0,3,"{""소각 냄새(태우는 냄새)"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-10-30 20:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-30 21:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-10-30 23:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-31 07:00:00,1,1,"{""오산면 신지리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-31 15:00:00,2,2,"{""왕궁면 쌍제리"": 2}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-10-31 18:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-02 21:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-03 22:00:00,1,1,"{""동산동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-03 23:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-04 18:00:00,1,1,"{""왕궁면 흥암리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-05 00:00:00,1,1,"{""마동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-05 22:00:00,1,1,"{""마동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-06 00:00:00,1,1,"{""마동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-06 20:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-06 22:00:00,2,2,"{""마동"": 1, ""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1, ""소각 냄새(태우는 냄새)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-08 09:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-11-09 21:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-10 15:00:00,1,1,"{""용동면 용성리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-11 01:00:00,1,1,"{""마동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-11 07:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-12 02:00:00,1,1,"{""마동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-12 08:00:00,2,1,"{""오산면 신지리"": 2}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-12 17:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-12 19:00:00,3,2,"{""금강동"": 2, ""왕궁면 흥암리"": 1}",3.6666666666666665,5,"{""소각 냄새(태우는 냄새)"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-11-12 20:00:00,2,2,"{""부송동"": 1, ""동산동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-12 21:00:00,1,1,"{""인화동2가"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-12 23:00:00,2,2,"{""어양동"": 2}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-14 05:00:00,1,1,"{""오산면 신지리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-14 23:00:00,2,2,"{""마동"": 2}",4.0,4,"{""소각 냄새(태우는 냄새)"": 2}",소각 냄새(태우는 냄새)
익산시만,2025-11-15 01:00:00,1,1,"{""낭산면 용기리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-15 02:00:00,2,2,"{""삼기면 오룡리"": 1, ""낭산면 용기리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-15 20:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-16 10:00:00,1,1,"{""오산면 신지리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-16 14:00:00,2,2,"{""모현동1가"": 1, ""영등동"": 1}",3.5,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-18 17:00:00,1,1,"{""삼기면 오룡리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-19 23:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-20 00:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-20 21:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-21 06:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-21 09:00:00,1,1,"{""인화동1가"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-11-22 07:00:00,1,1,"{""오산면 신지리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-23 00:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-23 09:00:00,1,1,"{""삼기면 오룡리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-23 16:00:00,1,1,"{""춘포면 신동리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-23 23:00:00,2,2,"{""왕궁면 흥암리"": 2}",4.0,5,"{""기타"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",기타
익산시만,2025-11-24 09:00:00,1,1,"{""오산면 신지리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-25 08:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-11-26 21:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-11-28 21:00:00,1,1,"{""어양동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-29 00:00:00,1,1,"{""마동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-11-29 02:00:00,1,1,"{""평화동"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-11-29 19:00:00,1,1,"{""마동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-03 08:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-04 17:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-04 20:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-12-05 11:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-06 08:00:00,1,1,"{""오산면 신지리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-06 15:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-07 14:00:00,1,1,"{""춘포면 신동리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-08 15:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-09 22:00:00,1,1,"{""왕궁면 흥암리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-09 23:00:00,1,1,"{""오산면 신지리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-10 20:00:00,1,1,"{""평화동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-13 08:00:00,1,1,"{""춘포면 신동리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-16 16:00:00,1,1,"{""용동면 용성리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-16 19:00:00,1,1,"{""인화동2가"": 1}",3.0,3,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2025-12-17 15:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-18 04:00:00,1,1,"{""마동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-12-18 20:00:00,1,1,"{""어양동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-12-18 21:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-12-19 01:00:00,1,1,"{""마동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2025-12-19 09:00:00,1,1,"{""왕궁면 쌍제리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2025-12-19 17:00:00,1,1,"{""왕궁면 흥암리"": 1}",4.0,4,"{""소각 냄새(태우는 냄새)"": 1}",소각 냄새(태우는 냄새)
익산시만,2025-12-19 21:00:00,1,1,"{""마동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
