event_hour,hour,grid_x,grid_y,risk_score,rank,train_end
2023-07-05 22:00:00,2023-07-05 21:00:00,-11,-6,6.168075e-05,126,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-9,-1,6.11755e-05,127,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-3,15,6.112827e-05,128,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-5,-4,6.1126775e-05,129,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,1,-3,6.0299284e-05,130,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-3,7,6.028329e-05,131,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,5,3,5.994132e-05,132,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-3,9,5.9271068e-05,133,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,0,-3,5.9208785e-05,134,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-4,-4,5.8930807e-05,135,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-10,-4,5.8251517e-05,136,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,1,-5,5.810329e-05,137,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-6,8,5.7556597e-05,138,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-2,10,5.7119843e-05,139,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-9,0,5.7002053e-05,140,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,7,-1,5.6304514e-05,141,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-2,-5,5.6092507e-05,142,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,8,-3,5.5973942e-05,143,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,4,14,5.5563138e-05,144,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,3,-3,5.544852e-05,145,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,5,2,5.5277353e-05,146,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,2,-3,5.519623e-05,147,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,5,-4,5.5037428e-05,148,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,8,0,5.5004068e-05,149,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-3,2,5.4654516e-05,150,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,5,-1,5.4576263e-05,151,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-5,4,5.4032498e-05,152,2023-01-01
