event_hour,hour,grid_x,grid_y,risk_score,rank,train_end
2025-08-28 22:00:00,2025-08-28 21:00:00,8,0,0.00033496102,50,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,2,-1,0.00032701413,51,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-1,-4,0.00032437392,52,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,7,-5,0.00030824708,53,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,0,12,0.00027483646,54,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-5,-3,0.00026656696,55,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-9,-4,0.00024905067,56,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,10,5,0.000247272,57,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-4,-5,0.00023769033,58,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-4,-4,0.00023452146,59,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-9,-1,0.0002323927,60,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,10,3,0.00022129319,61,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,6,5,0.00022015402,62,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-4,0,0.00021684868,63,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-2,-5,0.00021658959,64,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,6,6,0.00021430886,65,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-9,-5,0.00021343831,66,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,0,-3,0.0002101919,67,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,1,8,0.000202532,68,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-5,-4,0.00020052413,69,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,6,3,0.00019922837,70,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-5,-5,0.00019807387,71,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-1,-6,0.00019438559,72,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-1,7,0.00019421281,73,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,10,0,0.00019290856,74,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,4,-6,0.00019214996,75,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,9,0,0.00019178349,76,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-5,1,0.00019033223,77,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,2,-6,0.00018599833,78,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,1,-3,0.00018552749,79,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-5,0,0.00018514182,80,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-3,8,0.00018372417,81,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-6,1,0.0001820658,82,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,0,13,0.00018077751,83,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-7,1,0.00018000761,84,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,5,3,0.00017940307,85,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-7,-1,0.00017899073,86,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,9,-2,0.00017818146,87,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,10,-1,0.00017818146,88,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,8,1,0.00017805821,89,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-2,16,0.00017709132,90,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,0,-5,0.0001761436,91,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,1,-5,0.00017471478,92,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-1,16,0.0001739961,93,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,3,-3,0.00017286192,94,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,8,-1,0.0001718944,95,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-3,13,0.00017175688,96,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-1,15,0.00017155898,97,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,8,-3,0.00017063157,98,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,7,-1,0.00017002801,99,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-3,0,0.0001695472,100,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-2,13,0.00016788767,101,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,2,20,0.00016670155,102,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,2,-3,0.00016413949,103,2025-01-01
2025-08-28 22:00:00,2025-08-28 21:00:00,-5,2,0.00016405043,104,2025-01-01
