hour,grid_x,grid_y,center_latitude,center_longitude,city_quiet_3h,wind_from_deg,wind_speed,upwind_share_eea,upwind_eea_6km,target,risk_score,rank,relative_risk,arm
2025-11-02 21:00:00,6,-3,35.93399625248779,127.05595462284082,1,318.8923887269902,2.878109764923453,0.14038255383192813,35920.4,0,6.981048e-05,27,7,R5
2025-11-02 21:00:00,-6,4,35.99732174552198,126.92278301144238,1,307.78535789658173,1.8089319609445902,0.2175176062994848,40269.6,0,6.5133536e-05,28,7,R5
2025-11-02 21:00:00,2,1,35.97018224850733,127.011564085708,1,320.24032643350057,2.7747344752718837,0.21683056874694506,43517.7,0,6.299318e-05,29,7,R5
2025-11-02 21:00:00,2,-2,35.94304275149267,127.011564085708,1,322.38256393901753,3.0502780261270765,0.0723366637593395,15301.7,0,4.78891e-05,30,5,R5
2025-11-03 23:00:00,-2,-3,35.93399625248779,126.96717354857519,0,120.1410390080137,0.07366531581112543,,,0,0.019870332,1,100,R5
2025-11-03 23:00:00,0,0,35.96113574950244,126.9893688171416,0,114.2509197341729,0.07398013784361755,,,0,0.009919294,2,50,R5
2025-11-03 23:00:00,9,1,35.97018224850733,127.08924752569042,0,126.96687228805365,0.3198858282692941,,,0,0.0043517095,3,22,R5
2025-11-03 23:00:00,1,0,35.96113574950244,127.0004664514248,0,116.50905569633073,0.07586138189648091,,,0,0.0026759098,4,13,R5
2025-11-03 23:00:00,0,-1,35.95208925049756,126.9893688171416,0,117.56424730348442,0.03125883482350227,,,0,0.0023901083,5,12,R5
2025-11-03 23:00:00,-4,-3,35.93399625248779,126.94497828000878,0,117.81031325404388,0.21782207693800607,,,0,0.0019666713,6,10,R5
2025-11-03 23:00:00,-2,-2,35.94304275149267,126.96717354857519,0,117.24268029419807,0.07162319499957491,,,0,0.001790815,7,9,R5
2025-11-03 23:00:00,1,-1,35.95208925049756,127.0004664514248,0,119.41233451020582,0.03545356998998065,,,1,0.0015133073,8,8,R5
2025-11-03 23:00:00,2,0,35.96113574950244,127.011564085708,0,118.60755456104613,0.09517075149704413,,,0,0.0008987141,9,5,R5
2025-11-03 23:00:00,-1,0,35.96113574950244,126.97827118285839,0,111.85364486467995,0.09188730921761473,,,0,0.000734461,10,4,R5
2025-11-03 23:00:00,-12,-5,35.91590325447802,126.85619720574316,0,117.30318015607526,0.788902613989439,,,0,0.00067105115,11,3,R5
2025-11-03 23:00:00,-2,-4,35.9249497534829,126.96717354857519,0,122.52496578785059,0.10193783617414583,,,0,0.00053810235,12,3,R5
2025-11-03 23:00:00,-5,-2,35.94304275149267,126.93388064572558,0,112.86394248836251,0.2849562264094148,,,0,0.00048788034,13,2,R5
2025-11-03 23:00:00,-1,-3,35.93399625248779,126.97827118285839,0,121.38884185654513,0.026119642667208478,,,0,0.00045100332,14,2,R5
2025-11-03 23:00:00,3,-1,35.95208925049756,127.0226617199912,0,122.82625951046509,0.10133582359638547,,,0,0.00033710967,15,2,R5
2025-11-03 23:00:00,0,-2,35.94304275149267,126.9893688171416,0,120.3453269436962,0.013362408775117069,,,0,0.00033377638,16,2,R5
2025-11-03 23:00:00,-2,0,35.96113574950244,126.96717354857519,0,109.35270911701105,0.12834207441789167,,,0,0.00032873315,17,2,R5
2025-11-03 23:00:00,-1,-1,35.95208925049756,126.97827118285839,0,115.65106526414655,0.05074666642704381,,,0,0.00031088458,18,2,R5
2025-11-03 23:00:00,-3,-4,35.9249497534829,126.95607591429199,0,121.57653200509867,0.1689329319505575,,,0,0.00021373208,19,1,R5
2025-11-03 23:00:00,-3,-2,35.94304275149267,126.95607591429199,0,115.72619691801299,0.13507845056274798,,,0,0.00020834367,20,1,R5
2025-11-03 23:00:00,-6,-2,35.94304275149267,126.92278301144238,0,111.54949586155698,0.3585412509024462,,,0,0.00019159855,21,1,R5
2025-11-03 23:00:00,-11,-5,35.91590325447802,126.86729484002636,0,118.32827403816373,0.7567880648911965,,,0,0.0001914259,22,1,R5
2025-11-03 23:00:00,-6,-3,35.93399625248779,126.92278301144238,0,115.70249339919008,0.37696614724177424,,,0,0.0001751805,23,1,R5
2025-11-03 23:00:00,-3,-3,35.93399625248779,126.95607591429199,0,118.94638327082845,0.14028331077930284,,,0,0.00012416179,24,1,R5
2025-11-03 23:00:00,-4,4,35.99732174552198,126.94497828000878,0,64.55298161386384,0.3401042968047652,,,0,0.000119258504,25,1,R5
