순번,업체명,소재지(원문),정제주소,lat,lon,geocode_method,n_parcels,사육업종,사육두수,시설면적,영업상태,신고일자
620,서O석농장,전북특별자치도 익산시 용동면 화배리 177번지 10호  ,전북특별자치도 익산시 용동면 화배리 177-10,36.0956219538847,127.011146223687,지번정확,1,한우,15,67,정상,2008-07-01
621,의승농장,전북특별자치도 익산시 용동면 화배리 193번지 2호  ,전북특별자치도 익산시 용동면 화배리 193-2,36.0933265086139,127.009508276132,지번정확,1,한우,29,676.75,정상,2008-07-01
622,영규농장,전북특별자치도 익산시 용동면 대조리 171번지 6호  ,전북특별자치도 익산시 용동면 대조리 171-6,36.1181875838146,127.016298977125,지번정확,1,한우,37,856.34,정상,2008-07-01
623,상왕농장,전북특별자치도 익산시 석왕동 59번지 1호  ,전북특별자치도 익산시 석왕동 59-1,35.9723796416301,127.024122813243,지번정확,1,한우,5,18,정상,2008-07-01
624,장군농장,전북특별자치도 익산시 황등면 죽촌리 212번지 34호  ,전북특별자치도 익산시 황등면 죽촌리 212-34,36.0228129634429,126.943051364498,지번정확,1,한우,15,56.5,정상,2008-07-05
625,수정농장,전북특별자치도 익산시 함라면 다망리 산 96번지 5호  ,전북특별자치도 익산시 함라면 다망리 산 96-5,36.023944494048,126.913064677578,지번정확,1,한우,8,39,정상,2008-07-05
626,박O숙농장,전북특별자치도 익산시 함라면 함열리 265번지 29호  ,전북특별자치도 익산시 함라면 함열리 265-29,36.0572133450151,126.909232035622,지번정확,1,한우,6,63,정상,2008-07-05
627,축산농장,전북특별자치도 익산시 웅포면 제성리 316번지  ,전북특별자치도 익산시 웅포면 제성리 316,36.1203615940343,126.904404140387,지번정확,1,한우,25,342,정상,2008-07-05
628,형재목장,전북특별자치도 익산시 웅포면 제성리 161번지  ,전북특별자치도 익산시 웅포면 제성리 161,36.1108308051662,126.902196613419,지번정확,1,한우,30,230.75,정상,2008-07-05
629,종규농장,전북특별자치도 익산시 용안면 난포리 369번지  ,전북특별자치도 익산시 용안면 난포리 369,36.1285460200044,126.936669839728,리중심,1,한우,20,129.5,정상,2008-07-05
630,형택농장,전북특별자치도 익산시 낭산면 구평리 221번지 1호  ,전북특별자치도 익산시 낭산면 구평리 221-1,36.0626791675114,127.00560392042,지번정확,1,한우,9,682.79,정상,2008-07-05
631,제일농장,전북특별자치도 익산시 망성면 무형리 687번지 1호  ,전북특별자치도 익산시 망성면 무형리 687-1,36.1289445367099,127.045232726111,지번정확,1,한우,12,409.5,정상,2008-07-05
632,국일농장,전북특별자치도 익산시 여산면 호산리 145번지  ,전북특별자치도 익산시 여산면 호산리 145,36.0444477535755,127.106943851104,지번정확,1,한우,55,1373.69,정상,2008-07-05
633,김O택농장,전북특별자치도 익산시 여산면 두여리 615번지 36호  ,전북특별자치도 익산시 여산면 두여리 615-36,36.0769776230754,127.081619861876,지번정확,1,한우,25,200,정상,2008-07-05
634,양동농장,전북특별자치도 익산시 왕궁면 동봉리 390번지  ,전북특별자치도 익산시 왕궁면 동봉리 390,36.0214212044769,127.10601323233,지번정확,1,한우,4,19.25,정상,2008-07-05
635,이O구농장,전북특별자치도 익산시 왕궁면 동봉리 366번지  ,전북특별자치도 익산시 왕궁면 동봉리 366,36.0220849231367,127.107773966948,지번정확,1,한우,2,21,정상,2008-07-05
636,한O수농장,전북특별자치도 익산시 왕궁면 동용리 50번지  ,전북특별자치도 익산시 왕궁면 동용리 50,36.0153693791942,127.118501155557,지번정확,1,한우,25,165.5,정상,2008-07-05
637,박O정농장,전북특별자치도 익산시 용동면 화배리 180번지 1호  ,전북특별자치도 익산시 용동면 화배리 180-1,36.0953337962147,127.010569091502,지번정확,1,한우,13,426,정상,2008-07-05
638,당하농장,전북특별자치도 익산시 용동면 용성리 107번지 외 103-6 ,전북특별자치도 익산시 용동면 용성리 107 외 103-6,36.1101091929778,126.986035035891,지번정확,1,한우,40,282.5,정상,2008-07-05
639,진석농장,전북특별자치도 익산시 덕기동 150번지 2호  ,전북특별자치도 익산시 덕기동 150-2,35.9782075975906,127.047141602652,지번정확,1,한우,6,40,정상,2008-07-05
640,명성농장,전북특별자치도 익산시 함라면 금성리 443번지  ,전북특별자치도 익산시 함라면 금성리 443,36.0599136540157,126.921853098806,지번정확,1,한우,10,247.5,정상,2008-07-09
641,제성농장,전북특별자치도 익산시 웅포면 제성리 275번지  ,전북특별자치도 익산시 웅포면 제성리 275,36.1160352250745,126.90151939461,지번정확,1,한우,10,54,정상,2008-07-09
642,금강농장,전북특별자치도 익산시 웅포면 대붕암리 787번지  ,전북특별자치도 익산시 웅포면 대붕암리 787,36.1281713147857,126.89378252512,지번정확,1,한우,7,218.4,정상,2008-07-09
643,대기농장,전북특별자치도 익산시 성당면 대선리 293번지 1호  ,전북특별자치도 익산시 성당면 대선리 293-1,36.0627808267605,126.934190400721,지번정확,1,한우,9,36.4,정상,2008-07-09
644,육O근농장,"전북특별자치도 익산시 성당면 두동리 성당면 두동리 99-1,100-1,101-1 ",전북특별자치도 익산시 성당면 두동리 99-1,36.1116004106073,126.926329757086,첫필지,3,한우,25,512,정상,2008-07-09
645,선농장,전북특별자치도 익산시 낭산면 용기리 산 108번지 2호  ,전북특별자치도 익산시 낭산면 용기리 산 108-2,36.0452953561978,126.97665086054,지번정확,1,돼지,300,358.49,정상,2008-07-09
646,월곡농장,전북특별자치도 익산시 여산면 두여리 614번지 3호  ,전북특별자치도 익산시 여산면 두여리 614-3,36.0769797658933,127.080851735022,지번정확,1,한우,8,87.9,정상,2008-07-09
647,가재농장,전북특별자치도 익산시 여산면 두여리 1174번지  ,전북특별자치도 익산시 여산면 두여리 1174,36.071754434627,127.060793204175,지번정확,1,한우,39,292.95,정상,2008-07-09
648,동용농장,전북특별자치도 익산시 왕궁면 동용리 61번지  ,전북특별자치도 익산시 왕궁면 동용리 61,36.0159853423187,127.115948096767,지번정확,1,한우,11,96,정상,2008-07-09
649,소O섭농장,전북특별자치도 익산시 왕궁면 구덕리 887번지 1호  ,전북특별자치도 익산시 왕궁면 구덕리 887-1,35.9475897510734,127.063472729014,지번정확,1,한우,50,1310,정상,2008-07-09
650,승호농장,전북특별자치도 익산시 성당면 와초리 418번지 1호  ,전북특별자치도 익산시 성당면 와초리 418-1,36.0756286602186,126.926140069315,지번정확,1,한우,8,190,정상,2008-07-11
651,성심농장,전북특별자치도 익산시 여산면 두여리 580번지  ,전북특별자치도 익산시 여산면 두여리 580,36.0750998078206,127.07090033886,지번정확,1,한우,16,175.5,정상,2008-07-11
652,수식농장,전북특별자치도 익산시 여산면 두여리 588번지  ,전북특별자치도 익산시 여산면 두여리 588,36.0751165426539,127.073047934068,지번정확,1,한우,15,312,정상,2008-07-11
653,우사농장,전북특별자치도 익산시 용동면 화실리 167번지  ,전북특별자치도 익산시 용동면 화실리 167,36.0824650563778,126.996569213419,지번정확,1,한우,16,111.5,정상,2008-07-11
654,상석농장,전북특별자치도 익산시 낭산면 석천리 1443번지  ,전북특별자치도 익산시 낭산면 석천리 1443,36.0642093660221,127.047253571705,지번정확,1,한우,22,555,정상,2008-07-11
655,춘옥농장,전북특별자치도 익산시 웅포면 제성리 284번지 1호  ,전북특별자치도 익산시 웅포면 제성리 284-1,36.1162396563275,126.902222895176,지번정확,1,한우,18,366.3,정상,2008-07-15
656,이O수,전북특별자치도 익산시 용동면 화실리 214번지  ,전북특별자치도 익산시 용동면 화실리 214,36.0815663151044,126.995294587811,지번정확,1,한우,15,120,정상,2008-07-15
657,태원농장,전북특별자치도 익산시 낭산면 구평리 1422번지 1호  ,전북특별자치도 익산시 낭산면 구평리 1422-1,36.0479130890484,126.995593453635,지번정확,1,한우,82,1165,정상,2008-07-15
658,진숙농장,"전북특별자치도 익산시 낭산면 석천리 1441번지 , -1 ",전북특별자치도 익산시 낭산면 석천리 1441,36.0635422990672,127.046745132703,지번정확,1,한우,21,308.2,정상,2008-07-15
659,덕천농장,전북특별자치도 익산시 낭산면 낭산리 626번지  ,전북특별자치도 익산시 낭산면 낭산리 626,36.0637879363909,127.026513518534,지번정확,1,한우,57,806,정상,2008-07-15
660,와리농장,전북특별자치도 익산시 함열읍 와리 983번지 5호  ,전북특별자치도 익산시 함열읍 와리 983-5,36.0830698060644,126.955369124193,지번정확,1,한우,4,29.25,정상,2008-07-22
661,민솔농장,전북특별자치도 익산시 금마면 갈산리 103번지  ,전북특별자치도 익산시 금마면 갈산리 103,35.994676491625,127.013923516867,지번정확,1,돼지,2000,1764.3,정상,2008-07-24
662,오룡농장,전북특별자치도 익산시 왕궁면 쌍제리 180번지 10호  ,전북특별자치도 익산시 왕궁면 쌍제리 180-10,35.9337772508533,127.066083832743,지번정확,1,한우,15,190,정상,2008-07-24
663,푸르농장,전북특별자치도 익산시 왕궁면 발산리 165번지  ,전북특별자치도 익산시 왕궁면 발산리 165,35.9547835736063,127.065930178289,지번정확,1,한우,20,142,정상,2008-07-24
664,무지개농장,전북특별자치도 익산시 함열읍 남당리 576번지  ,전북특별자치도 익산시 함열읍 남당리 576,36.0865888727635,126.978477659987,지번정확,1,한우,5,252,정상,2008-07-31
665,태현농장,전북특별자치도 익산시 웅포면 맹산리 460번지  ,전북특별자치도 익산시 웅포면 맹산리 460,36.1088149174628,126.88813620586,지번정확,1,한우,2,31.35,정상,2008-07-31
666,정O욱농장,전북특별자치도 익산시 왕궁면 구덕리 581번지 1호  ,전북특별자치도 익산시 왕궁면 구덕리 581-1,35.9389390208726,127.072800517238,지번정확,1,한우,15,155,정상,2008-08-05
667,어등농장,전북특별자치도 익산시 함라면 신대리 568번지 3호  ,전북특별자치도 익산시 함라면 신대리 568-3,36.0404535406065,126.900735850275,지번정확,1,한우,10,192,정상,2008-08-05
668,서O빈농장,전북특별자치도 익산시 웅포면 맹산리 816번지 5호  ,전북특별자치도 익산시 웅포면 맹산리 816-5,36.1016335747761,126.887952045723,지번정확,1,한우,5,37,정상,2008-08-07
669,주현농장,전북특별자치도 익산시 함열읍 와리 1220번지 1호  ,전북특별자치도 익산시 함열읍 와리 1220-1,36.0683882947381,126.960325591435,지번정확,1,한우,15,1969.17,정상,2008-08-13
670,남훈농장,전북특별자치도 익산시 함열읍 흘산리 28번지  ,전북특별자치도 익산시 함열읍 흘산리 28,36.0718629637675,126.982105045333,지번정확,1,한우,20,310.36,정상,2008-08-19
671,미륵산농장,전북특별자치도 익산시 삼기면 연동리 104번지  ,전북특별자치도 익산시 삼기면 연동리 104,36.0334419178542,127.01953695604,지번정확,1,한우,45,360,정상,2008-08-21
672,에바다농장,전북특별자치도 익산시 함열읍 석매리 525번지  ,전북특별자치도 익산시 함열읍 석매리 525,36.0549198121404,126.961856195476,리중심,1,한우,5,34,정상,2008-08-25
673,야벳농장,전북특별자치도 익산시 낭산면 석천리 1604번지 15호 외3필지 ,전북특별자치도 익산시 낭산면 석천리 1604-15 외3필지,36.0620580724182,127.03634466781,리중심,1,육계,54000,2777.6,정상,2008-08-26
674,정민농장,전북특별자치도 익산시 삼기면 서두리 939번지 9호  ,전북특별자치도 익산시 삼기면 서두리 939-9,36.026001974995,126.966174393377,지번정확,1,염소,12,194,정상,2008-08-28
675,이O수농장,전북특별자치도 익산시 웅포면 송천리 166번지 1호  ,전북특별자치도 익산시 웅포면 송천리 166-1,36.0766177296227,126.900121793054,지번정확,1,한우,13,110,정상,2008-08-28
676,이O수농장,전북특별자치도 익산시 웅포면 송천리 188번지  ,전북특별자치도 익산시 웅포면 송천리 188,36.0771706238246,126.900223563152,지번정확,1,한우,2,98,정상,2008-08-28
677,이O수농장,전북특별자치도 익산시 웅포면 송천리 113번지  ,전북특별자치도 익산시 웅포면 송천리 113,36.0743033272458,126.899828757285,지번정확,1,한우,3,56,정상,2008-08-28
678,소마농장,전북특별자치도 익산시 웅포면 고창리 742번지 9호  ,전북특별자치도 익산시 웅포면 고창리 742-9,36.0944646264459,126.884041111245,지번정확,1,한우,28,283.5,정상,2008-09-01
679,김O성농장,전북특별자치도 익산시 오산면 송학리 634번지  ,전북특별자치도 익산시 오산면 송학리 634,35.9455260096409,126.925131057243,지번정확,1,한우,70,1102.92,정상,2008-09-09
680,보배농장,전북특별자치도 익산시 함라면 다망리 898번지 5호  ,전북특별자치도 익산시 함라면 다망리 898-5,36.0241080885523,126.910520460952,지번정확,1,한우,13,160,정상,2008-09-18
681,문종농장,전북특별자치도 익산시 춘포면 인수리 573번지 3호  ,전북특별자치도 익산시 춘포면 인수리 573-3,35.9192646529092,127.035177689505,지번정확,1,한우,5,73,정상,2008-09-23
682,김O관농장,전북특별자치도 익산시 성당면 갈산리 724번지  ,전북특별자치도 익산시 성당면 갈산리 724,36.0897765427122,126.920058975637,리중심,1,한우,12,52,정상,2008-10-06
683,양O용농장,전북특별자치도 익산시 성당면 장선리 471번지 14호  ,전북특별자치도 익산시 성당면 장선리 471-14,36.0798690316795,126.927970510797,지번정확,1,한우,4,54,정상,2008-10-06
684,대건농장,전북특별자치도 익산시 황등면 동연리 564번지  ,전북특별자치도 익산시 황등면 동연리 564,36.0053589884477,126.931181171511,지번정확,1,한우,3,80,정상,2008-10-06
685,해용농장,전북특별자치도 익산시 황등면 용산리 503번지  ,전북특별자치도 익산시 황등면 용산리 503,36.0504984904455,126.934372201193,지번정확,1,한우,6,40,정상,2008-10-07
686,광수농장,전북특별자치도 익산시 용안면 창리 666번지 1호  ,전북특별자치도 익산시 용안면 창리 666-1,36.1373719594282,126.965906785013,지번정확,1,한우,20,427,정상,2008-10-07
687,초삼농장,전북특별자치도 익산시 춘포면 천동리 15번지 2호  ,전북특별자치도 익산시 춘포면 천동리 15-2,35.9463807059973,127.052939945149,지번정확,1,한우,3,54,정상,2008-10-28
688,이O희2농장,전북특별자치도 익산시 함라면 다망리 1322번지 4호  ,전북특별자치도 익산시 함라면 다망리 1322-4,36.0204850933797,126.914276592859,지번정확,1,한우,92,3824.81,정상,2008-10-29
689,삼산농장,전북특별자치도 익산시 성당면 장선리 16번지 34호  ,전북특별자치도 익산시 성당면 장선리 16-34,36.087398180628,126.939345756285,지번정확,1,한우,50,352.8,정상,2008-11-21
690,성묵농장,전북특별자치도 익산시 성당면 대선리 374번지  ,전북특별자치도 익산시 성당면 대선리 374,36.0624205154005,126.936018042892,지번정확,1,한우,12,378,정상,2008-11-26
691,낭산농장,전북특별자치도 익산시 낭산면 낭산리 463번지  ,전북특별자치도 익산시 낭산면 낭산리 463,36.0548632181056,127.033617200474,지번정확,1,한우,7,62,정상,2008-12-02
692,종원농장,전북특별자치도 익산시 여산면 호산리 226번지  ,전북특별자치도 익산시 여산면 호산리 226,36.0485461819684,127.101006887698,지번정확,1,한우,10,132.02,정상,2008-12-03
693,대기농장,전북특별자치도 익산시 망성면 내촌리 440번지 1호 440-3 ,전북특별자치도 익산시 망성면 내촌리 440-1 440-3,36.0933308619038,127.054374250592,리중심,1,한우,39,1270.56,정상,2008-12-11
694,소O섭농장,전북특별자치도 익산시 정족동 126번지 10호  ,전북특별자치도 익산시 정족동 126-10,35.9815992896609,126.995340225873,지번정확,1,한우,30,700,정상,2008-12-11
695,아영목장,전북특별자치도 익산시 함라면 신목리 1091번지 10호  ,전북특별자치도 익산시 함라면 신목리 1091-10,36.0338292351138,126.881653500982,리중심,1,젖소,20,794.8,정상,2008-12-12
696,신등농장,전북특별자치도 익산시 함라면 신등리 339번지  ,전북특별자치도 익산시 함라면 신등리 339,36.0327361717829,126.904428137958,지번정확,1,한우,2,117,정상,2008-12-18
697,신북농장,전북특별자치도 익산시 낭산면 석천리 155번지 5호  ,전북특별자치도 익산시 낭산면 석천리 155-5,36.0534060213541,127.050785402435,지번정확,1,한우,42,498,정상,2008-12-24
698,황O산농장,전북특별자치도 익산시 성당면 장선리 218번지 1호  ,전북특별자치도 익산시 성당면 장선리 218-1,36.0903876149783,126.93554124632,지번정확,1,한우,6,68,정상,2008-12-24
699,게바농장,전북특별자치도 익산시 정족동 199번지 56호  ,전북특별자치도 익산시 정족동 199-56,35.9912203773998,126.996343500703,지번정확,1,한우,75,2080,정상,2008-12-30
700,최O남농장,전북특별자치도 익산시 망성면 신작리 560번지 1호  ,전북특별자치도 익산시 망성면 신작리 560-1,36.1362213807033,127.017284947777,지번정확,1,한우,11,144,정상,2009-01-05
701,당하농장,전북특별자치도 익산시 용동면 용성리 104번지 1호  ,전북특별자치도 익산시 용동면 용성리 104-1,36.1098020923342,126.985563070132,지번정확,1,한우,16,1225.41,정상,2009-01-08
702,최O락농장,전북특별자치도 익산시 석왕동 142번지  ,전북특별자치도 익산시 석왕동 142,35.9784058772314,127.025755346888,지번정확,1,한우,4,36,정상,2009-01-13
703,재성농장,전북특별자치도 익산시 춘포면 창평리 451번지  ,전북특별자치도 익산시 춘포면 창평리 451,35.9575034145043,127.046293598897,지번정확,1,한우,10,245,정상,2009-01-13
704,이O철농장,전북특별자치도 익산시 춘포면 천서리 414번지 4호  ,전북특별자치도 익산시 춘포면 천서리 414-4,35.9398225112022,127.030827374934,지번정확,1,한우,8,96,정상,2009-01-13
705,전라농장,전북특별자치도 익산시 왕궁면 평장리 443번지 1호  ,전북특별자치도 익산시 왕궁면 평장리 443-1,35.9713278084346,127.069276550592,지번정확,1,한우,12,144,정상,2009-01-13
706,축산농장,전북특별자치도 익산시 용동면 화배리 169번지 1호  ,전북특별자치도 익산시 용동면 화배리 169-1,36.0925670426213,127.011642360088,지번정확,1,한우,4,105,정상,2009-01-13
707,박O준농장,전북특별자치도 익산시 웅포면 맹산리 751번지  ,전북특별자치도 익산시 웅포면 맹산리 751,36.1011482449667,126.888312541085,지번정확,1,한우,1,24,정상,2009-01-13
708,윤O모농장,전북특별자치도 익산시 웅포면 맹산리 775번지  ,전북특별자치도 익산시 웅포면 맹산리 775,36.1013674088653,126.887720769965,지번정확,1,한우,4,36,정상,2009-01-13
709,심O섭농장,전북특별자치도 익산시 함라면 함열리 797번지  ,전북특별자치도 익산시 함라면 함열리 797,36.0613448684601,126.914559175775,지번정확,1,한우,4,77,정상,2009-01-15
710,신촌농장,전북특별자치도 익산시 성당면 장선리 476번지 4호  ,전북특별자치도 익산시 성당면 장선리 476-4,36.0809308941244,126.927743055564,지번정확,1,한우,20,133,정상,2009-01-15
711,조O문농장,전북특별자치도 익산시 여산면 두여리 1014번지  ,전북특별자치도 익산시 여산면 두여리 1014,36.0707161278556,127.068178581982,지번정확,1,한우,44,44,정상,2009-01-15
712,개성농장,전북특별자치도 익산시 망성면 내촌리 490번지 5호  ,전북특별자치도 익산시 망성면 내촌리 490-5,36.0994809068808,127.049944966574,지번정확,1,한우,5,24,정상,2009-01-15
713,박O국농장,전북특별자치도 익산시 용동면 대조리 1157번지  ,전북특별자치도 익산시 용동면 대조리 1157,36.1173950781877,127.000918584054,지번정확,1,한우,8,72,정상,2009-01-15
714,송O호농장,전북특별자치도 익산시 춘포면 천서리 568번지 1호  ,전북특별자치도 익산시 춘포면 천서리 568-1,35.9488288496645,127.033027346396,지번정확,1,한우,5,40,정상,2009-01-15
715,간성농장,전북특별자치도 익산시 함라면 금성리 356번지 1호  ,전북특별자치도 익산시 함라면 금성리 356-1,36.067243997808,126.922081510249,지번정확,1,한우,25,160,정상,2009-01-19
716,신흥농장,전북특별자치도 익산시 왕궁면 흥암리 418번지 7호  ,전북특별자치도 익산시 왕궁면 흥암리 418-7,35.9659884755063,127.087416744408,지번정확,1,한우,9,238,정상,2009-01-19
717,제일농장,전북특별자치도 익산시 함열읍 다송리 571번지 2호  ,전북특별자치도 익산시 함열읍 다송리 571-2,36.0427824016317,126.949090365805,지번정확,1,한우,4,45,정상,2009-01-20
718,허O철농장,전북특별자치도 익산시 함열읍 다송리 128번지 1호  ,전북특별자치도 익산시 함열읍 다송리 128-1,36.0337423217005,126.966672275408,지번정확,1,한우,3,90,정상,2009-01-20
719,김O춘농장,전북특별자치도 익산시 성당면 대선리 산 44번지  ,전북특별자치도 익산시 성당면 대선리 산 44,36.0674239735168,126.9412066448,지번정확,1,한우,15,56,정상,2009-01-20
720,채O천농장,전북특별자치도 익산시 낭산면 성남리 420번지 19호  ,전북특별자치도 익산시 낭산면 성남리 420-19,36.0489047093008,127.010280109845,지번정확,1,한우,16,306,정상,2009-01-20
721,전O헌농장,전북특별자치도 익산시 함라면 신대리 415번지  ,전북특별자치도 익산시 함라면 신대리 415,36.0512447396893,126.898799775908,지번정확,1,한우,4,44,정상,2009-01-22
722,정O복농장,전북특별자치도 익산시 함라면 다망리 224번지  ,전북특별자치도 익산시 함라면 다망리 224,36.0346817211397,126.914294720907,지번정확,1,한우,4,32,정상,2009-01-22
723,선리농장,전북특별자치도 익산시 망성면 무형리 666번지 1호  ,전북특별자치도 익산시 망성면 무형리 666-1,36.1312921932677,127.04572366367,지번정확,1,한우,21,196,정상,2009-01-22
724,김O태농장,전북특별자치도 익산시 망성면 화산리 887번지 2호  ,전북특별자치도 익산시 망성면 화산리 887-2,36.1267263686217,126.995690808835,지번정확,1,한우,17,189,정상,2009-01-22
725,학선농장,전북특별자치도 익산시 함열읍 흘산리 276번지 4호  ,전북특별자치도 익산시 함열읍 흘산리 276-4,36.051398879615,126.973870859379,지번정확,1,한우,8,42,정상,2009-01-29
726,성남농장,전북특별자치도 익산시 낭산면 성남리 8번지 2호  ,전북특별자치도 익산시 낭산면 성남리 8-2,36.051842496534,127.024254134104,지번정확,1,한우,15,150,정상,2009-01-29
727,조O업농장,전북특별자치도 익산시 여산면 두여리 산 182번지  ,전북특별자치도 익산시 여산면 두여리 산 182,36.0764451835065,127.069150037418,리중심,1,한우,4,24,정상,2009-01-29
728,한제농장,전북특별자치도 익산시 웅포면 제성리 131번지 1호  ,전북특별자치도 익산시 웅포면 제성리 131-1,36.104773300692,126.902339611243,지번정확,1,한우,6,190,정상,2009-02-02
729,김O길농장,전북특별자치도 익산시 성당면 대선리 271번지 1호  ,전북특별자치도 익산시 성당면 대선리 271-1,36.0610912080537,126.934513249351,지번정확,1,한우,5,98,정상,2009-02-03
730,김O환농장,전북특별자치도 익산시 성당면 대선리 360번지  ,전북특별자치도 익산시 성당면 대선리 360,36.0616961081978,126.935340333479,지번정확,1,한우,4,28,정상,2009-02-03
731,소O영농장,전북특별자치도 익산시 망성면 어량리 1332번지  ,전북특별자치도 익산시 망성면 어량리 1332,36.1082913728702,127.024917076338,지번정확,1,한우,7,176,정상,2009-02-03
732,신목농장,"전북특별자치도 익산시 함라면 신목리 1227번지 3호 ,1227 ",전북특별자치도 익산시 함라면 신목리 1227-3,36.0357847387555,126.876927696644,첫필지,2,한우,10,180,정상,2009-02-04
733,금성농장,전북특별자치도 익산시 함라면 금성리 520번지  ,전북특별자치도 익산시 함라면 금성리 520,36.0678848495936,126.915421491929,지번정확,1,한우,8,62,정상,2009-02-05
734,두라농장,전북특별자치도 익산시 함열읍 석매리 512번지  ,전북특별자치도 익산시 함열읍 석매리 512,36.0549198121404,126.961856195476,리중심,1,한우,7,60,정상,2009-02-09
735,종관농장,전북특별자치도 익산시 왕궁면 쌍제리 101번지  ,전북특별자치도 익산시 왕궁면 쌍제리 101,35.9394157185521,127.071247746745,지번정확,1,한우,3,78,정상,2009-02-09
736,상호농장,전북특별자치도 익산시 왕궁면 쌍제리 112번지  ,전북특별자치도 익산시 왕궁면 쌍제리 112,35.9389551661617,127.071579916293,지번정확,1,한우,16,118.8,정상,2009-02-09
737,태종농장,전북특별자치도 익산시 왕궁면 쌍제리 119번지 1호  ,전북특별자치도 익산시 왕궁면 쌍제리 119-1,35.9404007562722,127.065591293943,리중심,1,한우,7,72,정상,2009-02-09
738,정O락농장,전북특별자치도 익산시 춘포면 신동리 472번지  ,전북특별자치도 익산시 춘포면 신동리 472,35.9465111043608,127.018409293983,지번정확,1,한우,4,20,정상,2009-02-09
739,김O묵농장,전북특별자치도 익산시 성당면 대선리 354번지 1호  ,전북특별자치도 익산시 성당면 대선리 354-1,36.0617770309416,126.935830092644,지번정확,1,한우,2,21,정상,2009-02-11
740,대기농장,전북특별자치도 익산시 황등면 용산리 1266번지 4호  ,전북특별자치도 익산시 황등면 용산리 1266-4,36.05972196125,126.946663913127,지번정확,1,한우,13,1690,정상,2009-02-11
741,혜린농장,전북특별자치도 익산시 삼기면 간촌리 838번지  ,전북특별자치도 익산시 삼기면 간촌리 838,36.0089872388219,126.969404834086,지번정확,1,한우,10,1400,정상,2009-02-16
742,남복농장,전북특별자치도 익산시 여산면 제남리 1020번지  ,전북특별자치도 익산시 여산면 제남리 1020,36.0484334525661,127.081445227912,지번정확,1,한우,18,500,정상,2009-02-16
743,한O호농장,전북특별자치도 익산시 망성면 화산리 919번지  ,전북특별자치도 익산시 망성면 화산리 919,36.1336266291273,126.984877460089,리중심,1,한우,4,40,정상,2009-02-16
744,라O각농장,전북특별자치도 익산시 망성면 화산리 715번지  ,전북특별자치도 익산시 망성면 화산리 715,36.1336266291273,126.984877460089,리중심,1,한우,10,48,정상,2009-02-16
745,강O권농장,전북특별자치도 익산시 망성면 화산리 886번지  ,전북특별자치도 익산시 망성면 화산리 886,36.127621642563,126.995899828754,지번정확,1,한우,11,105,정상,2009-02-16
746,푸른농장,전북특별자치도 익산시 왕궁면 구덕리 84번지 4호 외 2필지 ,전북특별자치도 익산시 왕궁면 구덕리 84-4 외 2필지,35.9491521900829,127.090036144632,리중심,1,돼지,500,491,정상,2009-02-19
747,뉴그린팜스,"전북특별자치도 익산시 왕궁면 온수리 30번지 13호 ,30-4(구덕리 605-19) ",전북특별자치도 익산시 왕궁면 온수리 30-13,35.9293465304641,127.084002653121,지번정확,1,한우,220,1132,정상,2009-02-23
748,임O봉농장,전북특별자치도 익산시 용동면 흥왕리 406번지 1호  ,전북특별자치도 익산시 용동면 흥왕리 406-1,36.1050779039295,126.991042482907,지번정확,1,한우,7,114,정상,2009-02-23
749,김O환농장,전북특별자치도 익산시 부송동 5번지 3호  ,전북특별자치도 익산시 부송동 5-3,35.9715666320647,127.004496206136,지번정확,1,한우,2,20,정상,2009-02-25
750,송O유농장,전북특별자치도 익산시 여산면 태성리 331번지  ,전북특별자치도 익산시 여산면 태성리 331,36.0658305773918,127.113986090492,지번정확,1,한우,10,154,정상,2009-02-25
751,대영농장,전북특별자치도 익산시 성당면 장선리 551번지 1호  ,전북특별자치도 익산시 성당면 장선리 551-1,36.0824903370494,126.932162870571,지번정확,1,한우,53,590,정상,2009-03-02
752,죽청농장,전북특별자치도 익산시 낭산면 성남리 595번지 1호  ,전북특별자치도 익산시 낭산면 성남리 595-1,36.0348499271019,127.017666658935,지번정확,1,한우,8,180,정상,2009-03-02
753,기동농장,전북특별자치도 익산시 춘포면 오산리 243번지 4호  ,전북특별자치도 익산시 춘포면 오산리 243-4,35.9339871077205,127.027240508202,지번정확,1,한우,3,30,정상,2009-03-02
754,대용농장,전북특별자치도 익산시 함라면 금성리 365번지 3호  ,전북특별자치도 익산시 함라면 금성리 365-3,36.0659331825847,126.921965029921,지번정확,1,한우,2,18,정상,2009-03-10
755,철이농장,전북특별자치도 익산시 함라면 금성리 347번지 2호  ,전북특별자치도 익산시 함라면 금성리 347-2,36.0660554677396,126.920848783994,지번정확,1,한우,4,24,정상,2009-03-10
756,오성농장,전북특별자치도 익산시 함라면 금성리 348번지 4호  ,전북특별자치도 익산시 함라면 금성리 348-4,36.0657490841091,126.920761399654,지번정확,1,한우,5,40,정상,2009-03-10
757,갑수농장,전북특별자치도 익산시 함라면 금성리 200번지 2호  ,전북특별자치도 익산시 함라면 금성리 200-2,36.0634795566366,126.924142577326,지번정확,1,한우,5,44,정상,2009-03-10
758,춘식농장,전북특별자치도 익산시 함라면 금성리 30번지 31호  ,전북특별자치도 익산시 함라면 금성리 30-31,36.0670272395827,126.916441087836,리중심,1,한우,11,162,정상,2009-03-10
