datetime,latitude,longitude,region,intensity,odor_type,grid_id,st_cluster
2021-10-18 22:34:00,35.963528,126.9839,어양동,4,"공장 냄새(화학약품, 매캐함)",-1:1,-1
2021-10-18 23:39:00,35.96072,126.96902,영등동,4,기타,-3:0,-1
2021-10-19 19:17:00,36.061855,126.93524,성당면 대선리,3,하수구 냄새,-9:23,-1
2021-10-19 20:23:00,35.965195,127.01568,팔봉동,5,"공장 냄새(화학약품, 매캐함)",5:1,-1
2021-10-20 04:41:00,35.94853,126.968834,영등동,4,"공장 냄새(화학약품, 매캐함)",-3:-2,-1
2021-10-20 05:56:00,35.930218,126.97132,동산동,5,기타,-3:-6,-1
2021-10-20 18:18:00,35.952614,127.02164,춘포면 신동리,5,"공장 냄새(화학약품, 매캐함)",6:-1,-1
2021-10-20 21:33:00,35.932297,126.941,평화동,5,음식조리 냄새,-8:-6,-1
2021-10-20 21:40:00,35.92679,126.954216,인화동2가,3,기타,-6:-7,-1
2021-10-20 22:38:00,35.91925,126.99209,금강동,3,"가축 분뇨 냄새(닭, 돼지, 소)",1:-9,-1
2021-10-21 01:56:00,35.953255,126.984215,어양동,3,기타,0:-1,-1
2021-10-21 08:01:00,35.930218,126.97132,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-6,-1
2021-10-21 08:14:00,35.940098,126.98617,신흥동,3,"가축 분뇨 냄새(닭, 돼지, 소)",0:-4,-1
2021-10-21 08:16:00,35.957367,126.999466,부송동,5,"가축 분뇨 냄새(닭, 돼지, 소)",2:0,-1
2021-10-21 17:32:00,35.945503,126.977745,신흥동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-2:-3,-1
2021-10-22 00:01:00,35.947487,127.00421,용제동,3,기타,3:-3,-1
2021-10-22 00:23:00,35.956097,126.97836,영등동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-2:-1,-1
2021-10-22 00:38:00,35.953434,126.984924,어양동,5,기타,0:-1,-1
2021-10-22 00:49:00,35.953255,126.984215,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2021-10-22 19:01:00,36.03498,126.99627,삼기면 오룡리,4,"가축 분뇨 냄새(닭, 돼지, 소)",2:17,-1
2021-10-23 02:13:00,35.959114,126.99275,부송동,5,"공장 냄새(화학약품, 매캐함)",1:0,-1
2021-10-23 20:12:00,35.958447,126.998604,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-10-23 20:35:00,35.957653,126.999466,부송동,4,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-10-24 00:17:00,35.948563,126.96402,영등동,5,기타,-4:-2,-1
2021-10-24 17:18:00,35.945602,126.9778,신흥동,5,기타,-2:-3,-1
2021-10-24 21:41:00,35.94744,126.9464,모현동1가,1,"공장 냄새(화학약품, 매캐함)",-7:-3,-1
2021-10-24 22:13:00,35.960106,126.989716,부송동,5,"공장 냄새(화학약품, 매캐함)",0:0,-1
2021-10-25 22:04:00,35.93705,127.0525,춘포면 쌍정리,5,기타,12:-5,-1
2021-10-25 22:34:00,35.958458,126.99859,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-10-27 07:29:00,36.068916,126.98755,낭산면 용기리,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:24,-1
2021-10-27 13:30:00,35.970146,126.93556,현영동,4,음식조리 냄새,-9:3,-1
2021-10-27 23:08:00,35.956177,127.0,용제동,4,"공장 냄새(화학약품, 매캐함)",2:-1,-1
2021-10-27 23:14:00,35.953293,126.9847,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2021-10-28 02:14:00,35.946426,126.94086,모현동1가,3,"공장 냄새(화학약품, 매캐함)",-8:-3,-1
2021-10-28 02:28:00,35.930218,126.97132,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-6,-1
2021-10-28 04:55:00,35.94744,126.9464,모현동1가,4,"가축 분뇨 냄새(닭, 돼지, 소)",-7:-3,-1
2021-10-28 06:12:00,35.9615,126.986305,어양동,2,"가축 분뇨 냄새(닭, 돼지, 소)",0:1,-1
2021-10-28 19:13:00,36.07038,126.9881,낭산면 용기리,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:25,-1
2021-10-28 22:06:00,35.949215,127.034004,춘포면 천서리,4,기타,8:-2,-1
2021-10-28 23:23:00,35.9583,126.99765,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-10-29 00:07:00,35.95775,126.99781,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-10-29 22:23:00,35.95769,126.99951,부송동,5,"가축 분뇨 냄새(닭, 돼지, 소)",2:0,-1
2021-10-29 22:37:00,35.934074,126.96948,동산동,4,하수구 냄새,-3:-5,-1
2021-10-30 11:31:00,35.94744,126.9464,모현동1가,4,"공장 냄새(화학약품, 매캐함)",-7:-3,-1
2021-10-30 20:35:00,35.96032,126.99002,부송동,4,"공장 냄새(화학약품, 매캐함)",1:0,-1
2021-10-30 20:58:00,35.957474,126.99632,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-10-30 21:08:00,35.934074,126.969505,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-5,-1
2021-10-30 22:11:00,35.957546,126.99969,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-10-30 23:44:00,35.956085,126.97835,영등동,2,"가축 분뇨 냄새(닭, 돼지, 소)",-2:-1,-1
2021-10-31 00:28:00,35.94744,126.9464,모현동1가,4,기타,-7:-3,-1
2021-10-31 17:16:00,35.945522,126.93124,오산면 장신리,5,"공장 냄새(화학약품, 매캐함)",-10:-3,-1
2021-10-31 18:06:00,36.04677,126.98428,낭산면 용기리,5,기타,0:19,-1
2021-10-31 23:02:00,35.94861,126.964066,영등동,5,"공장 냄새(화학약품, 매캐함)",-4:-2,-1
2021-10-31 23:16:00,35.934074,126.96948,동산동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-5,-1
2021-11-01 08:21:00,35.945522,126.93124,오산면 장신리,4,"공장 냄새(화학약품, 매캐함)",-10:-3,-1
2021-11-01 22:20:00,35.957726,126.99965,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-02 08:15:00,35.960934,126.994545,부송동,5,"공장 냄새(화학약품, 매캐함)",1:0,-1
2021-11-02 18:39:00,36.00365,127.09775,왕궁면 동용리,5,기타,20:10,-1
2021-11-03 22:27:00,35.960644,126.974014,영등동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-2:0,-1
2021-11-03 22:37:00,35.94582,126.9788,신흥동,3,"공장 냄새(화학약품, 매캐함)",-1:-3,-1
2021-11-03 23:58:00,35.957508,126.999954,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-04 20:47:00,35.94596,126.94538,모현동1가,5,"공장 냄새(화학약품, 매캐함)",-7:-3,-1
2021-11-04 22:34:00,35.929638,126.9699,동산동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-6,-1
2021-11-05 09:08:00,35.965656,127.01525,팔봉동,3,"공장 냄새(화학약품, 매캐함)",5:2,-1
2021-11-05 18:40:00,35.94677,126.93745,모현동1가,3,"가축 분뇨 냄새(닭, 돼지, 소)",-9:-3,-1
2021-11-05 21:40:00,35.960213,126.98953,부송동,5,"공장 냄새(화학약품, 매캐함)",0:0,-1
2021-11-05 21:40:00,35.943905,126.93833,모현동1가,4,"공장 냄새(화학약품, 매캐함)",-9:-3,-1
2021-11-05 21:43:00,35.958447,126.99858,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-06 16:22:00,36.07038,126.9881,낭산면 용기리,3,"가축 분뇨 냄새(닭, 돼지, 소)",0:25,-1
2021-11-07 01:16:00,35.94113,126.950615,창인동1가,5,하수구 냄새,-7:-4,-1
2021-11-07 16:47:00,35.91421,126.99297,춘포면 춘포리,5,"가축 분뇨 냄새(닭, 돼지, 소)",1:-10,-1
2021-11-07 18:34:00,35.957546,126.99942,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-08 19:25:00,35.95381,127.02375,춘포면 신동리,4,"공장 냄새(화학약품, 매캐함)",7:-1,-1
2021-11-11 00:16:00,35.97383,126.95741,신용동,2,"가축 분뇨 냄새(닭, 돼지, 소)",-5:3,-1
2021-11-11 08:07:00,35.960068,126.989624,부송동,4,"공장 냄새(화학약품, 매캐함)",0:0,-1
2021-11-12 20:03:00,35.960068,126.9898,부송동,5,"가축 분뇨 냄새(닭, 돼지, 소)",1:0,-1
2021-11-12 21:09:00,35.9609,126.99415,부송동,5,"공장 냄새(화학약품, 매캐함)",1:0,-1
2021-11-13 21:21:00,35.953236,126.98441,어양동,5,기타,0:-1,-1
2021-11-14 15:00:00,35.91661,126.884995,오산면 신지리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-18:-9,-1
2021-11-15 18:25:00,35.94924,126.946754,모현동1가,4,하수구 냄새,-7:-2,-1
2021-11-15 20:58:00,35.957474,126.999466,부송동,4,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-15 21:10:00,35.958553,126.98339,어양동,5,"공장 냄새(화학약품, 매캐함)",-1:0,-1
2021-11-15 23:11:00,35.9583,126.99765,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-16 04:50:00,36.04677,126.9842,낭산면 용기리,5,기타,-1:19,-1
2021-11-16 04:53:00,36.04677,126.9842,낭산면 용기리,5,기타,-1:19,-1
2021-11-16 09:20:00,35.946873,127.04014,춘포면 천서리,2,기타,10:-3,-1
2021-11-16 11:14:00,35.937477,127.05367,왕궁면 쌍제리,5,하수구 냄새,12:-5,-1
2021-11-16 22:57:00,35.957653,126.99929,부송동,4,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-16 23:40:00,35.930107,126.96742,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-6,-1
2021-11-17 00:06:00,35.958187,126.96189,신동,5,기타,-5:0,-1
2021-11-17 09:25:00,35.946644,127.04111,춘포면 천서리,1,"가축 분뇨 냄새(닭, 돼지, 소)",10:-3,-1
2021-11-18 10:10:00,35.965332,127.01499,팔봉동,3,"공장 냄새(화학약품, 매캐함)",5:1,-1
2021-11-18 17:52:00,36.009697,126.94303,황등면 황등리,4,"가축 분뇨 냄새(닭, 돼지, 소)",-8:11,-1
2021-11-19 04:28:00,36.04677,126.9842,낭산면 용기리,5,기타,-1:19,-1
2021-11-19 21:15:00,35.92971,126.96158,동산동,1,"공장 냄새(화학약품, 매캐함)",-5:-6,-1
2021-11-19 22:38:00,35.935192,126.97571,금강동,2,"가축 분뇨 냄새(닭, 돼지, 소)",-2:-5,-1
2021-11-20 14:37:00,36.11216,126.98438,용동면 용성리,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:34,-1
2021-11-20 21:21:00,36.11216,126.98438,용동면 용성리,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:34,-1
2021-11-20 22:29:00,35.957546,126.998024,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-23 07:11:00,36.07038,126.9881,낭산면 용기리,4,기타,0:25,-1
2021-11-23 18:00:00,35.94924,126.946754,모현동1가,3,하수구 냄새,-7:-2,-1
2021-11-24 08:00:00,35.946877,127.04012,춘포면 천서리,2,기타,10:-3,-1
2021-11-24 11:33:00,35.94924,126.946754,모현동1가,3,하수구 냄새,-7:-2,-1
2021-11-25 15:56:00,35.936672,127.056946,왕궁면 쌍제리,5,기타,13:-5,-1
2021-11-25 23:58:00,36.098183,126.918755,성당면 두동리,5,기타,-12:31,-1
2021-11-26 00:04:00,35.945107,126.97828,신흥동,3,기타,-2:-3,-1
2021-11-27 22:44:00,35.957905,126.998,부송동,4,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-28 15:50:00,36.11216,126.98438,용동면 용성리,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:34,-1
2021-11-28 16:14:00,36.03635,126.985886,삼기면 오룡리,4,하수구 냄새,0:17,-1
2021-11-28 20:03:00,36.11216,126.98438,용동면 용성리,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:34,-1
2021-11-28 20:55:00,35.957474,126.99934,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-29 06:32:00,35.928738,126.96312,동산동,5,"공장 냄새(화학약품, 매캐함)",-4:-7,-1
2021-11-29 09:30:00,35.940243,126.9859,신흥동,3,하수구 냄새,0:-4,-1
2021-11-29 20:12:00,35.956284,126.98814,부송동,4,"공장 냄새(화학약품, 매캐함)",0:-1,-1
2021-11-29 20:26:00,35.9409,126.950905,창인동1가,5,하수구 냄새,-7:-4,-1
2021-11-29 20:28:00,35.959385,126.999245,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-29 20:34:00,35.934074,126.96948,동산동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-5,-1
2021-11-29 21:03:00,35.92708,126.966,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-7,-1
2021-11-29 21:07:00,35.95744,126.998535,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-11-29 22:42:00,35.954212,127.013466,석암동,4,"공장 냄새(화학약품, 매캐함)",5:-1,-1
2021-12-01 17:45:00,35.95256,126.95094,모현동1가,4,"가축 분뇨 냄새(닭, 돼지, 소)",-6:-1,-1
2021-12-03 10:14:00,35.946903,127.04003,춘포면 천서리,2,기타,10:-3,-1
2021-12-03 22:52:00,36.045246,126.97553,함열읍 석매리,5,기타,-2:19,-1
2021-12-04 06:32:00,35.92733,126.96649,동산동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-7,-1
2021-12-04 07:29:00,35.94687,127.04003,춘포면 천서리,2,기타,10:-3,-1
2021-12-04 13:38:00,35.95803,126.97406,영등동,3,기타,-2:0,-1
2021-12-04 22:11:00,35.927113,126.95459,인화동2가,4,"공장 냄새(화학약품, 매캐함)",-6:-7,-1
2021-12-05 20:30:00,35.957256,126.99969,부송동,4,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-12-05 22:34:00,35.941006,126.95075,창인동1가,5,"가축 분뇨 냄새(닭, 돼지, 소)",-7:-4,-1
2021-12-06 08:00:00,36.054333,126.96333,함열읍 석매리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-4:21,-1
2021-12-07 07:28:00,35.928738,126.96312,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-7,-1
2021-12-07 08:23:00,35.960033,126.98953,부송동,5,"공장 냄새(화학약품, 매캐함)",0:0,-1
2021-12-08 01:27:00,35.960106,126.998535,부송동,2,"가축 분뇨 냄새(닭, 돼지, 소)",2:0,-1
2021-12-08 08:41:00,35.937252,126.97888,신흥동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-1:-5,-1
2021-12-08 22:40:00,35.94088,126.95057,창인동1가,3,"공장 냄새(화학약품, 매캐함)",-7:-4,-1
2021-12-09 10:36:00,35.964996,126.948654,신용동,3,"공장 냄새(화학약품, 매캐함)",-7:1,-1
2021-12-11 20:56:00,35.91661,126.884995,오산면 신지리,5,기타,-18:-9,-1
2021-12-12 09:17:00,35.94543,126.9777,신흥동,5,기타,-2:-3,-1
2021-12-15 06:13:00,36.007027,127.09937,왕궁면 동봉리,5,기타,20:11,-1
2021-12-15 18:46:00,35.93154,126.88178,오산면 신지리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-19:-6,-1
2021-12-15 22:15:00,35.957905,126.99794,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-12-15 22:34:00,35.95897,126.99958,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2021-12-18 19:46:00,35.954155,126.981735,어양동,3,기타,-1:-1,-1
2021-12-22 08:40:00,35.94687,127.04012,춘포면 천서리,2,기타,10:-3,-1
2021-12-22 17:30:00,35.91661,126.884995,오산면 신지리,5,기타,-18:-9,-1
2021-12-22 19:51:00,35.93154,126.881676,오산면 신지리,5,하수구 냄새,-19:-6,-1
2021-12-23 00:09:00,35.96396,126.97384,영등동,5,"공장 냄새(화학약품, 매캐함)",-2:1,-1
2021-12-28 21:23:00,35.96589,126.93929,현영동,4,기타,-9:2,-1
2021-12-29 14:06:00,35.96498,126.95426,신동,4,하수구 냄새,-6:1,-1
2021-12-29 14:15:00,35.97057,126.95322,신동,5,하수구 냄새,-6:3,-1
2022-01-03 06:10:00,35.94683,127.03995,춘포면 천서리,2,기타,10:-3,-1
2022-01-03 22:04:00,35.92708,126.96709,동산동,3,기타,-4:-7,-1
2022-01-06 09:35:00,35.939663,126.98612,신흥동,3,"가축 분뇨 냄새(닭, 돼지, 소)",0:-4,-1
2022-01-07 07:05:00,35.95614,126.97834,영등동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-2:-1,-1
2022-01-11 19:04:00,35.93153,126.881676,오산면 신지리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-19:-6,-1
2022-01-12 20:01:00,35.93153,126.881676,오산면 신지리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-19:-6,-1
2022-01-12 20:01:00,35.94122,126.95237,창인동1가,3,"공장 냄새(화학약품, 매캐함)",-6:-4,-1
2022-01-13 05:43:00,35.956146,126.97833,영등동,3,"공장 냄새(화학약품, 매캐함)",-2:-1,-1
2022-01-14 22:18:00,35.958122,126.99843,부송동,3,"가축 분뇨 냄새(닭, 돼지, 소)",2:0,-1
2022-01-14 22:33:00,35.93018,126.971634,금강동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-6,-1
2022-01-14 22:42:00,35.949936,126.97615,영등동,4,기타,-2:-2,-1
2022-01-14 22:51:00,35.953903,126.98475,어양동,5,하수구 냄새,0:-1,-1
2022-01-15 19:18:00,35.946583,126.97163,영등동,3,"공장 냄새(화학약품, 매캐함)",-3:-3,-1
2022-01-15 23:44:00,35.95614,126.97837,영등동,3,기타,-2:-1,-1
2022-01-19 10:09:00,35.990116,127.09914,왕궁면 동용리,3,기타,20:7,-1
2022-01-21 18:05:00,35.91661,126.884995,오산면 신지리,5,기타,-18:-9,-1
2022-01-23 18:27:00,35.91661,126.884995,오산면 신지리,5,기타,-18:-9,-1
2022-01-27 18:07:00,36.04677,126.9842,낭산면 용기리,5,기타,-1:19,-1
2022-01-30 22:55:00,35.936634,126.96924,마동,3,"공장 냄새(화학약품, 매캐함)",-3:-5,-1
2022-02-03 19:01:00,35.965115,126.94867,신용동,3,"공장 냄새(화학약품, 매캐함)",-7:1,-1
2022-02-08 09:30:00,35.957565,126.99843,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2022-02-08 13:55:00,35.933563,127.05579,왕궁면 쌍제리,4,"가축 분뇨 냄새(닭, 돼지, 소)",12:-6,-1
2022-02-08 18:18:00,35.95256,126.95094,모현동1가,5,"공장 냄새(화학약품, 매캐함)",-6:-1,-1
2022-02-13 10:22:00,35.926525,127.06391,왕궁면 온수리,3,기타,14:-7,-1
2022-02-13 10:25:00,35.92187,127.071175,왕궁면 온수리,3,기타,15:-8,-1
2022-02-14 06:17:00,35.94683,127.04012,춘포면 천서리,2,기타,10:-3,-1
2022-02-14 08:55:00,35.945576,126.97699,신흥동,3,기타,-2:-3,-1
2022-02-14 09:03:00,35.89954,126.98179,석탄동,3,기타,-1:-13,-1
2022-02-17 16:52:00,35.97356,126.9366,현영동,4,기타,-9:3,-1
2022-02-18 14:53:00,35.925804,127.066216,왕궁면 온수리,3,기타,14:-7,-1
2022-02-19 21:51:00,35.960186,127.01432,팔봉동,4,"공장 냄새(화학약품, 매캐함)",5:0,-1
2022-02-24 23:36:00,35.927006,126.961395,동산동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-5:-7,-1
2022-02-25 19:19:00,35.92339,127.06639,왕궁면 온수리,3,"가축 분뇨 냄새(닭, 돼지, 소)",14:-8,-1
2022-02-25 21:30:00,36.01986,126.88877,함라면 신목리,3,"가축 분뇨 냄새(닭, 돼지, 소)",-18:13,-1
2022-02-26 09:42:00,35.926525,127.06391,왕궁면 온수리,3,기타,14:-7,-1
2022-02-26 20:31:00,35.965565,126.98319,어양동,3,"공장 냄새(화학약품, 매캐함)",-1:1,-1
2022-02-27 10:22:00,35.923927,127.067726,왕궁면 온수리,3,기타,15:-8,-1
2022-02-28 01:20:00,35.962013,126.98397,어양동,4,하수구 냄새,-1:1,-1
2022-02-28 23:21:00,35.955418,126.98692,어양동,3,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2022-03-01 11:18:00,35.926525,127.06391,왕궁면 온수리,3,기타,14:-7,-1
2022-03-03 10:40:00,35.92339,127.06639,왕궁면 온수리,3,기타,14:-8,-1
2022-03-03 20:56:00,35.956604,126.99422,부송동,3,"공장 냄새(화학약품, 매캐함)",1:0,-1
2022-03-04 09:24:00,35.92487,127.064,왕궁면 온수리,3,기타,14:-8,-1
2022-03-04 10:56:00,35.99874,126.93536,황등면 신기리,4,기타,-9:9,-1
2022-03-06 08:14:00,35.926525,127.06391,왕궁면 온수리,4,기타,14:-7,-1
2022-03-08 00:39:00,35.92715,126.96126,동산동,4,하수구 냄새,-5:-7,-1
2022-03-08 15:08:00,35.94744,126.9464,모현동1가,3,"공장 냄새(화학약품, 매캐함)",-7:-3,-1
2022-03-09 00:52:00,35.94744,126.9464,모현동1가,4,기타,-7:-3,-1
2022-03-10 22:00:00,35.926525,127.06391,왕궁면 온수리,4,기타,14:-7,-1
2022-03-10 23:53:00,35.955204,126.993706,부송동,5,"공장 냄새(화학약품, 매캐함)",1:-1,-1
2022-03-11 08:56:00,35.926525,127.06391,왕궁면 온수리,3,기타,14:-7,-1
2022-03-11 11:28:00,35.94861,126.96401,영등동,3,"공장 냄새(화학약품, 매캐함)",-4:-2,-1
2022-03-12 01:26:00,35.94857,126.964,영등동,5,하수구 냄새,-4:-2,-1
2022-03-12 03:49:00,35.94744,126.94642,모현동1가,5,기타,-7:-3,-1
2022-03-12 06:03:00,35.946903,127.04001,춘포면 천서리,2,"가축 분뇨 냄새(닭, 돼지, 소)",10:-3,-1
2022-03-13 16:40:00,36.11216,126.98438,용동면 용성리,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:34,-1
2022-03-16 11:36:00,35.92339,127.06639,왕궁면 온수리,3,기타,14:-8,-1
2022-03-16 14:12:00,35.924183,127.06356,왕궁면 온수리,5,기타,14:-8,-1
2022-03-16 17:21:00,35.933456,127.05543,왕궁면 쌍제리,3,하수구 냄새,12:-6,-1
2022-03-17 16:53:00,35.924183,127.06356,왕궁면 온수리,5,기타,14:-8,-1
2022-03-18 15:02:00,35.926525,127.06391,왕궁면 온수리,3,기타,14:-7,-1
2022-03-20 20:25:00,35.96305,126.94989,신동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-7:1,-1
2022-03-21 12:02:00,35.926525,127.06391,왕궁면 온수리,4,기타,14:-7,-1
2022-03-23 03:50:00,35.960392,126.985725,어양동,4,하수구 냄새,0:0,-1
2022-03-23 06:29:00,35.94687,127.039986,춘포면 천서리,2,하수구 냄새,10:-3,-1
2022-03-24 09:58:00,35.92339,127.06639,왕궁면 온수리,3,기타,14:-8,-1
2022-03-24 14:49:00,35.926525,127.06391,왕궁면 온수리,4,기타,14:-7,-1
2022-03-24 20:51:00,35.92629,126.95856,동산동,3,"공장 냄새(화학약품, 매캐함)",-5:-7,-1
2022-03-24 22:52:00,35.961437,126.974945,영등동,5,"공장 냄새(화학약품, 매캐함)",-2:1,-1
2022-03-25 09:07:00,35.92487,127.064,왕궁면 온수리,3,기타,14:-8,-1
2022-03-25 13:07:00,35.926525,127.06391,왕궁면 온수리,4,기타,14:-7,-1
2022-03-25 17:45:00,35.923927,127.067726,왕궁면 온수리,3,기타,15:-8,-1
2022-03-25 22:08:00,35.957546,126.99956,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2022-03-26 11:53:00,35.930798,126.9957,신흥동,3,기타,2:-6,-1
2022-03-26 13:09:00,35.924183,127.06356,왕궁면 온수리,5,기타,14:-8,-1
2022-03-27 10:41:00,36.11216,126.98438,용동면 용성리,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:34,-1
2022-03-27 16:57:00,36.11173,126.98509,용동면 용성리,3,기타,0:34,-1
2022-03-28 11:28:00,35.924183,127.06356,왕궁면 온수리,5,기타,14:-8,-1
2022-03-29 06:42:00,35.94687,127.04003,춘포면 천서리,2,하수구 냄새,10:-3,-1
2022-03-29 18:30:00,36.11216,126.98438,용동면 용성리,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:34,-1
2022-03-30 17:13:00,35.926525,127.06391,왕궁면 온수리,5,기타,14:-7,-1
2022-03-31 14:45:00,35.924183,127.06356,왕궁면 온수리,5,기타,14:-8,-1
2022-04-01 12:24:00,35.926525,127.06391,왕궁면 온수리,5,기타,14:-7,-1
2022-04-01 22:54:00,35.94744,126.94642,모현동1가,5,"가축 분뇨 냄새(닭, 돼지, 소)",-7:-3,-1
2022-04-02 07:14:00,35.96079,126.99423,부송동,4,"가축 분뇨 냄새(닭, 돼지, 소)",1:0,-1
2022-04-02 21:16:00,36.11216,126.98438,용동면 용성리,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:34,-1
2022-04-04 06:03:00,35.946903,127.04003,춘포면 천서리,2,"가축 분뇨 냄새(닭, 돼지, 소)",10:-3,-1
2022-04-04 08:12:00,35.960068,126.9894,부송동,3,"공장 냄새(화학약품, 매캐함)",0:0,-1
2022-04-04 12:36:00,35.924183,127.06356,왕궁면 온수리,5,기타,14:-8,-1
2022-04-05 06:17:00,35.960285,126.9894,부송동,4,"공장 냄새(화학약품, 매캐함)",0:0,-1
2022-04-06 02:03:00,35.94744,126.9464,모현동1가,5,기타,-7:-3,-1
2022-04-06 18:14:00,35.956635,127.103134,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",21:0,-1
2022-04-08 05:05:00,35.955418,126.993835,부송동,5,"공장 냄새(화학약품, 매캐함)",1:-1,-1
2022-04-09 05:47:00,35.94336,126.98422,신흥동,5,"공장 냄새(화학약품, 매캐함)",0:-3,-1
2022-04-10 11:58:00,36.11216,126.98438,용동면 용성리,3,기타,0:34,-1
2022-04-10 21:35:00,35.96104,126.9753,영등동,3,"공장 냄새(화학약품, 매캐함)",-2:0,-1
2022-04-10 21:53:00,35.953255,126.984215,어양동,2,"공장 냄새(화학약품, 매캐함)",0:-1,-1
2022-04-10 22:29:00,35.960365,126.98928,부송동,5,"공장 냄새(화학약품, 매캐함)",0:0,-1
2022-04-11 09:56:00,35.943466,126.98427,신흥동,5,"공장 냄새(화학약품, 매캐함)",0:-3,-1
2022-04-11 19:17:00,35.956318,127.015495,팔봉동,5,"공장 냄새(화학약품, 매캐함)",5:-1,-1
2022-04-12 08:14:00,35.94339,126.9842,신흥동,4,"공장 냄새(화학약품, 매캐함)",-1:-3,-1
2022-04-13 08:28:00,35.943165,126.98419,신흥동,4,"공장 냄새(화학약품, 매캐함)",-1:-3,-1
2022-04-17 07:33:00,36.03634,126.98683,삼기면 오룡리,5,하수구 냄새,0:17,-1
2022-04-18 07:05:00,35.957726,126.99792,부송동,3,"공장 냄새(화학약품, 매캐함)",2:0,-1
2022-04-18 16:53:00,35.951164,126.98156,어양동,1,"공장 냄새(화학약품, 매캐함)",-1:-2,-1
2022-04-18 21:02:00,35.957184,126.99916,부송동,5,"공장 냄새(화학약품, 매캐함)",2:0,-1
2022-04-19 00:29:00,35.95322,127.01217,팔봉동,5,"공장 냄새(화학약품, 매캐함)",5:-1,-1
2022-04-19 08:38:00,35.968685,127.008736,부송동,3,"공장 냄새(화학약품, 매캐함)",4:2,-1
