event_hour,event_id,grid_x,grid_y,center_latitude,center_longitude,source_fit_score,forward_plume_score,prior_downwind_score,lagged_wind_alignment,travel_time_min,rain_1h,rain_3h,stagnation_flag,backtrack_uncertainty,weather_source,history_cutoff
2020-08-02 21:00:00,EVT-0062,-1,0,35.96113574950244,126.9782711828584,0.45261243196371853,0.2814914377915065,,0.05476227625923984,40.95492697168321,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,-1,1,35.97018224850733,126.9782711828584,0.4553130471948299,0.2765362132833361,,0.059597307552763955,46.124121113843906,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,-1,2,35.97922874751221,126.9782711828584,0.2861596337279442,0.1469045879526573,,-0.16574942229429926,52.65056470141381,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,0,-3,35.93399625248779,126.9893688171416,0.0494232136800112,0.1335558000298558,,0.10389000621544563,34.149580346903775,0.0,0.0,0.0,0.12314592748214426,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,0,-2,35.94304275149267,126.9893688171416,0.354717690295145,0.2917185894375307,,0.2274700401391608,9.768188400115442,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,0,-1,35.95208925049756,126.9893688171416,0.538818935565088,0.3831902585532846,,0.2197208644298607,28.21380323944639,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,0,0,35.96113574950244,126.9893688171416,0.6189537642588188,0.42605393602306135,,0.0710616902429014,32.42992349918124,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,0,1,35.97018224850733,126.9893688171416,0.5988789335291123,0.4021279172135623,,0.06386014016162693,38.75435592389709,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,0,2,35.97922874751221,126.9893688171416,0.5217594805058543,0.34129017133614314,,0.07436001639957067,46.331621900961,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,1,-2,35.94304275149267,127.0004664514248,0.31767884974568406,0.39455229980233597,,0.1386827427615057,17.348526092082686,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,1,-1,35.95208925049756,127.0004664514248,0.6966313016599202,0.5365160807141637,,0.11992870699554374,19.031115463498107,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,1,0,35.96113574950244,127.0004664514248,0.8009377091751179,0.6026161847970798,,0.12290950204818273,24.857881671567785,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,1,1,35.97018224850733,127.0004664514248,0.7428718584438698,0.5000845549807393,,0.07193119009763932,32.6827803867119,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,2,-1,35.95208925049756,127.011564085708,0.9759249896310219,0.9828995832631666,,0.3113582752566164,10.963140099214419,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 21:00:00,EVT-0062,2,0,35.96113574950244,127.011564085708,1.0,1.0,,0.2744153241634359,19.389406333649102,0.0,0.0,0.0,0.056479260815477585,asos,2020-08-02 21:00:00
2020-08-02 22:00:00,EVT-0063,-4,-1,35.95208925049756,126.94497828000878,0.061447590021790566,0.03345469765209907,,-0.02056198711769508,37.84745127959416,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-3,-2,35.94304275149267,126.956075914292,0.06158665509579007,0.06809133051049243,,0.1408306027401048,26.280172335662648,0.0,0.0,0.0,0.21604754537091223,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-3,-1,35.95208925049756,126.956075914292,0.12020788970031115,0.059633450594958906,,0.019017804367575324,30.339713101014606,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-3,0,35.96113574950244,126.956075914292,0.10173751982221904,0.047435739435511805,,-0.3922805175197834,36.13961574644603,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-2,-3,35.93399625248779,126.9671735485752,0.02418164256528351,0.12522400311572374,,0.17686061694716743,44.97580769636213,0.0,0.0,0.0,0.2827142120375789,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-2,-2,35.94304275149267,126.9671735485752,0.14157506276328413,0.11481468044952566,,0.1936091631948715,18.22843098732804,0.0,0.0,0.0,0.21604754537091223,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-2,-1,35.95208925049756,126.9671735485752,0.22242696300699294,0.12003947563208474,,0.03893110541993887,23.710070729726727,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-2,0,35.96113574950244,126.9671735485752,0.2747597171274227,0.14118040106714766,,-0.22100031946663223,30.786070225076905,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-2,1,35.97018224850733,126.9671735485752,0.26809618795602264,0.12949279728493399,,-0.36048925262086073,38.58911367140338,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-1,-3,35.93399625248779,126.9782711828584,0.0365026041746809,0.10543685545150397,,-0.015600216949691456,37.43492090540685,0.0,0.0,0.0,0.2827142120375789,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-1,-2,35.94304275149267,126.9782711828584,0.26688690491911304,0.1542376686878007,,-0.03731794085839327,11.292571226559199,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-1,-1,35.95208925049756,126.9782711828584,0.37733522108202444,0.22334882243578735,,-0.03919301713557434,18.906013907288816,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-1,0,35.96113574950244,126.9782711828584,0.394108672003819,0.2386863212616392,,-0.17972943203968894,27.259410675351678,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-1,1,35.97018224850733,126.9782711828584,0.4043110825657928,0.26241311921427257,,-0.16701783539306952,41.26895047028139,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,-1,2,35.97922874751221,126.9782711828584,0.3243676245866814,0.16201975059939178,,-0.34173540830034493,47.10839999600183,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,0,-3,35.93399625248779,126.9893688171416,0.05731107394586645,0.1100744436838536,,-0.1564940359676605,30.55488767880864,0.0,0.0,0.0,0.08271421203757891,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,0,-2,35.94304275149267,126.9893688171416,0.37776898813763576,0.223660022914386,,-0.037367014940847314,8.739958042208553,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,0,-1,35.95208925049756,126.9893688171416,0.5017073836444309,0.30755372336218895,,-0.02469071137627498,17.501654700629185,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,0,0,35.96113574950244,126.9893688171416,0.5855843196398279,0.3945107538421799,,-0.14502069585686275,29.01624734137269,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,0,1,35.97018224850733,126.9893688171416,0.550286214598117,0.3964483656755499,,-0.1324804127558721,34.67495003717108,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,0,2,35.97922874751221,126.9893688171416,0.4756164000970234,0.3573030315096668,,-0.11381485661906567,41.45460906928089,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,0,3,35.9882752465171,126.9893688171416,0.2896721617394122,0.25134446348190925,,-0.227007520133938,48.89110316607951,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,1,-2,35.94304275149267,127.0004664514248,0.2891993571279265,0.28162934340582396,,-0.11383154331499153,13.374221545138349,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,1,-1,35.95208925049756,127.0004664514248,0.6373220671626771,0.45496981187885055,,-0.09849400942206472,17.02784015155094,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,1,0,35.96113574950244,127.0004664514248,0.7704833518760966,0.5963679146805433,,-0.06192992587307866,22.241262548244865,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,1,1,35.97018224850733,127.0004664514248,0.6961195529183775,0.5287283414726234,,-0.08926150411903971,29.24248771442643,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,1,2,35.97922874751221,127.0004664514248,0.6022789169331325,0.49913131105174463,,-0.0702423701432869,37.031004903884636,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,2,-1,35.95208925049756,127.011564085708,0.9563771008876225,0.8533264785755399,,0.07968477759654852,9.80912535192869,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,2,0,35.96113574950244,127.011564085708,1.0,1.0,,0.0947559278996453,17.348416193264985,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-02 22:00:00,EVT-0063,2,1,35.97018224850733,127.011564085708,0.8358657009110038,0.8780889023710304,,0.08047075580469913,25.718457581178505,0.0,0.0,0.0,0.016047545370912245,asos,2020-08-02 22:00:00
2020-08-03 22:00:00,EVT-0064,-4,-1,35.95208925049756,126.94497828000878,0.032568730683339674,0.024573320917368732,,0.09617681620355105,51.36439816516351,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-3,-2,35.94304275149267,126.956075914292,0.11260460251051327,0.0671419698582718,,0.35703305768816074,68.55820645790808,0.0,0.0,0.0,0.1654850715138649,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-3,-1,35.95208925049756,126.956075914292,0.11699670613312023,0.05276699628267483,,0.22222792219933693,69.2098030662381,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-3,0,35.96113574950244,126.956075914292,0.04265096667395062,0.03031754737168954,,-0.2566996105775662,49.04662137017676,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-2,-3,35.93399625248779,126.9671735485752,0.08998251620659589,0.10419433545806006,,0.39183971406276646,21.803455497903297,0.0,0.0,0.0,0.1654850715138649,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-2,-2,35.94304275149267,126.9671735485752,0.18500522698207172,0.11629552568189443,,0.4296838423835689,56.67241364921624,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-2,-1,35.95208925049756,126.9671735485752,0.2254046073764393,0.11040227694494113,,0.2865213565591714,57.460438941462854,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-2,0,35.96113574950244,126.9671735485752,0.25065500904195975,0.11056268480258274,,-0.0027168329644292975,60.650290560916474,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-2,1,35.97018224850733,126.9671735485752,0.2296142884958119,0.0903125507135723,,-0.16851353279357734,65.8940784453538,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-1,-3,35.93399625248779,126.9782711828584,0.10516614723083283,0.10685791370502037,,0.2509711457109349,9.910849162471834,0.0,0.0,0.0,0.09881840484719824,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-1,-2,35.94304275149267,126.9782711828584,0.29152623505079317,0.17263389250644828,,0.25029911144460126,15.32563237890177,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-1,-1,35.95208925049756,126.9782711828584,0.3993053904793856,0.2141258861540822,,0.22404500116227627,45.78511663017819,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-1,0,35.96113574950244,126.9782711828584,0.4128003337324207,0.19916438890059943,,0.05476227625923984,49.73098275132961,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,-1,1,35.97018224850733,126.9782711828584,0.41837877885184777,0.19565840566793713,,0.059597307552763955,56.00786135252474,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,0,-3,35.93399625248779,126.9893688171416,0.07019333656918514,0.09449509194939884,,0.10389000621544563,41.46734756409744,0.0,0.0,0.0,0.09881840484719824,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,0,-2,35.94304275149267,126.9893688171416,0.33918497106227724,0.2064004328234801,,0.2274700401391608,32.91714168194671,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,0,-1,35.95208925049756,126.9893688171416,0.5169349676299893,0.271119627212087,,0.2197208644298607,34.25961821932776,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,0,0,35.96113574950244,126.9893688171416,0.5940380939334287,0.3014470794297404,,0.0710616902429014,39.37919282043437,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,0,1,35.97018224850733,126.9893688171416,0.5651502995891012,0.2845186394302702,,0.06386014016162693,47.05886076473218,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,0,2,35.97922874751221,126.9893688171416,0.4840587713654462,0.24147394657982307,,0.07436001639957067,56.25982659402407,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,1,-3,35.93399625248779,127.0004664514248,0.07860120643843138,0.1516517878684369,,0.1173641063236903,33.77914279117109,0.0,0.0,0.0,0.09881840484719824,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,1,-2,35.94304275149267,127.0004664514248,0.33065420778732535,0.2791586426073148,,0.1386827427615057,21.06606739752898,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,1,-1,35.95208925049756,127.0004664514248,0.6852097882350917,0.37960265572953517,,0.11992870699554374,23.1092116342477,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,1,0,35.96113574950244,127.0004664514248,0.7806177992437757,0.42637063893792965,,0.12290950204818273,30.184570601189456,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,1,1,35.97018224850733,127.0004664514248,0.7055236162447662,0.3538261610114679,,0.07193119009763932,39.686233326721585,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,2,-2,35.94304275149267,127.011564085708,0.31546050645246826,0.4548697712648279,,0.2096328141524148,11.377425670935207,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,2,-1,35.95208925049756,127.011564085708,0.9654757788459916,0.6954335676677165,,0.3113582752566164,13.312384406188936,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,2,0,35.96113574950244,127.011564085708,0.9787100962354334,0.7075326712001642,,0.2744153241634359,23.544279119431053,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-03 22:00:00,EVT-0064,3,-1,35.95208925049756,127.0226617199912,1.0,1.0,,0.3644064163396789,10.162341945268281,0.0,0.0,0.0,0.03215173818053157,asos,2020-08-03 22:00:00
2020-08-04 02:00:00,EVT-0065,-5,-4,35.9249497534829,126.93388064572558,0.02682554415413429,0.08042540785005556,,-0.05404414773731695,54.86264314182071,0.0,0.0,0.0,0.3130908318611186,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-4,-5,35.91590325447802,126.94497828000878,0.026854330135930273,0.185502977679854,,0.08094011055230749,48.193269997546686,0.0,0.0,0.0,0.37975749852778523,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-4,-4,35.9249497534829,126.94497828000878,0.03451709112329761,0.0882201825773324,,0.42551741299362617,44.065108340856796,0.0,0.0,0.0,0.3130908318611186,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-4,-3,35.93399625248779,126.94497828000878,0.042678890277744165,0.06967163848897676,,0.44141469684505563,42.552614546732464,0.0,0.0,0.0,0.3130908318611186,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-4,-2,35.94304275149267,126.94497828000878,0.04877665019819227,0.0526275755269499,,0.31537773925121665,43.92681377098319,0.0,0.0,0.0,0.2464241651944519,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-4,-1,35.95208925049756,126.94497828000878,0.04993607535319026,0.03654082867549977,,0.20131527607201427,47.9401049541526,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-4,0,35.96113574950244,126.94497828000878,0.04614682180036245,0.03439995265037651,,0.15121675210627675,54.007324406934416,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-3,-6,35.90685675547313,126.956075914292,0.028719606319808414,0.4500172721525513,,0.5409875671516479,61.97044631298901,0.0,0.0,0.0,0.3130908318611186,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-3,-5,35.91590325447802,126.956075914292,0.03331325018402347,0.21441078364678487,,0.5561153327623237,61.698955685406034,0.0,0.0,0.0,0.3130908318611186,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-3,-4,35.9249497534829,126.956075914292,0.05245762694000632,0.15089889372039433,,0.5916184091025335,33.46768963490845,0.0,0.0,0.0,0.2464241651944519,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-3,-3,35.93399625248779,126.956075914292,0.1339763492506585,0.09329463386762739,,0.4834716489793943,65.31516152288589,0.0,0.0,0.0,0.17975749852778525,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-3,-2,35.94304275149267,126.956075914292,0.22608127191088964,0.11231462860139446,,0.5301720566322838,63.98765936071421,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-3,-1,35.95208925049756,126.956075914292,0.19294524012082445,0.08371775433518834,,0.39863407287902863,64.59581619515555,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-3,0,35.96113574950244,126.956075914292,0.0567305398524186,0.04058092206565811,,-0.09015694211692735,45.776846612164974,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-3,1,35.97018224850733,126.956075914292,0.0466881250470908,0.05519604736197241,,-0.09807309698488499,54.44262951074296,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-2,-5,35.91590325447802,126.9671735485752,0.06957379795850321,0.21140834725967678,,0.4478094391983526,63.732661772338666,0.0,0.0,0.0,0.3130908318611186,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-2,-4,35.9249497534829,126.9671735485752,0.14229661592822013,0.18318736536916677,,0.49393732312694755,58.22931730126287,0.0,0.0,0.0,0.2464241651944519,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-2,-3,35.93399625248779,126.9671735485752,0.25087639350654856,0.18742744088174346,,0.5595571587241166,54.491314220314514,0.0,0.0,0.0,0.11309083186111858,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-2,-2,35.94304275149267,126.9671735485752,0.33213488673130076,0.19597796410357013,,0.6139323087226785,52.89425273926849,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-2,-1,35.95208925049756,126.9671735485752,0.35397543852061253,0.17636273080084616,,0.49955290349250375,53.629743012031994,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-2,0,35.96113574950244,126.9671735485752,0.35363812527243843,0.16332328319669895,,0.215894343689468,56.60693785685537,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-2,1,35.97018224850733,126.9671735485752,0.3063368432068499,0.13545607712201727,,0.04378740608348304,61.50113988233021,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-2,2,35.97922874751221,126.9671735485752,0.039716089287033234,0.07563597460797247,,-0.27430623059491305,59.225033880516875,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-1,-4,35.9249497534829,126.9782711828584,0.12443153456421717,0.17992619084106795,,0.3957499342472724,48.37596019655467,0.0,0.0,0.0,0.11309083186111858,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-1,-3,35.93399625248779,126.9782711828584,0.33628394492359803,0.24954392587565255,,0.4872716842591924,43.8064339086561,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-1,-2,35.94304275149267,126.9782711828584,0.5051034729848368,0.3248085138725891,,0.5077263968859161,41.80457524487338,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-1,-1,35.95208925049756,126.9782711828584,0.5727616340281914,0.3537276124795902,,0.46025988576789667,42.73277552149964,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-1,0,35.96113574950244,126.9782711828584,0.5575613340536464,0.30670344347657585,,0.282648845836183,46.415583901240964,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-1,1,35.97018224850733,126.9782711828584,0.5212550776231271,0.2939821682964594,,0.27902413564515055,52.274003929023095,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,-1,2,35.97922874751221,126.9782711828584,0.3209992063468217,0.18653456103213184,,0.030228390241384323,59.67063999493564,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,0,-3,35.93399625248779,126.9893688171416,0.27948983983693804,0.24228355859815612,,0.3517433803957733,33.394180890455964,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,0,-2,35.94304275149267,126.9893688171416,0.5706760120569008,0.3744403640083116,,0.46487085127813466,30.72266556981692,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,0,-1,35.95208925049756,126.9893688171416,0.7087829727764748,0.4361068033911946,,0.437630861251157,31.975643671372573,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,0,0,35.96113574950244,126.9893688171416,0.7241782331002292,0.4484946103848929,,0.2785729877405197,36.753913299072074,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,0,1,35.97018224850733,126.9893688171416,0.6457726847539265,0.40740932491650717,,0.25249821770034137,43.9216033804167,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,0,2,35.97922874751221,126.9893688171416,0.5408489642713976,0.3561890783462086,,0.2535659740034571,52.5091714877558,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,1,-1,35.95208925049756,127.0004664514248,0.8842173919975307,0.5970393823646575,,0.32388625139028027,21.56859752529785,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,1,0,35.96113574950244,127.0004664514248,0.8823323824017238,0.6111880878910781,,0.2929242300713743,28.172265894443495,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,1,1,35.97018224850733,127.0004664514248,0.7531084719002834,0.47727368798386527,,0.22444792119723986,37.04048443827348,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 02:00:00,EVT-0065,2,0,35.96113574950244,127.011564085708,1.0,1.0,,0.42097618239426193,21.97466051146898,0.0,0.0,0.0,0.046424165194451916,asos,2020-08-04 02:00:00
2020-08-04 20:00:00,EVT-0067,-5,-4,35.9249497534829,126.93388064572558,0.03421026657198941,0.10612249288035054,,-0.05404414773731695,37.40634759669592,0.0,0.0,0.0,0.3072445668833332,asos,2020-08-04 20:00:00
2020-08-04 20:00:00,EVT-0067,-5,-1,35.95208925049756,126.93388064572558,0.0451987130345546,0.019325848900299664,,0.13262235023147456,39.557577298972774,0.0,0.0,0.0,0.04057790021666647,asos,2020-08-04 20:00:00
2020-08-04 20:00:00,EVT-0067,-4,-5,35.91590325447802,126.94497828000878,0.032005707896356574,0.2194947490258036,,0.08094011055230749,32.859047725600014,0.0,0.0,0.0,0.37391123354999983,asos,2020-08-04 20:00:00
2020-08-04 20:00:00,EVT-0067,-4,-4,35.9249497534829,126.94497828000878,0.05790458124467002,0.10866753333411956,,0.42551741299362617,30.044392050584175,0.0,0.0,0.0,0.3072445668833332,asos,2020-08-04 20:00:00
2020-08-04 20:00:00,EVT-0067,-4,-3,35.93399625248779,126.94497828000878,0.086241297967106,0.07697986194694104,,0.44141469684505563,29.01314628186304,0.0,0.0,0.0,0.3072445668833332,asos,2020-08-04 20:00:00
2020-08-04 20:00:00,EVT-0067,-4,-2,35.94304275149267,126.94497828000878,0.09880086946313824,0.05762731384381142,,0.31537773925121665,29.950100298397622,0.0,0.0,0.0,0.24057790021666647,asos,2020-08-04 20:00:00
2020-08-04 20:00:00,EVT-0067,-4,-1,35.95208925049756,126.94497828000878,0.08782634802187954,0.03864564446651921,,0.20131527607201427,32.686435196013136,0.0,0.0,0.0,0.04057790021666647,asos,2020-08-04 20:00:00
2020-08-04 20:00:00,EVT-0067,-4,0,35.96113574950244,126.94497828000878,0.06471108904147946,0.03085500323595799,,0.15121675210627675,36.823175732000735,0.0,0.0,0.0,0.04057790021666647,asos,2020-08-04 20:00:00
