event_hour,rank,source_id,name,city,species,location_precision,distance_km,bearing_deg,travel_time_min,wind_alignment,fit_score,evidence_text
2020-09-18 22:00:00,5,IKSAN-0427,최O 농장,익산시,육계,point,4.357892772020147,304.48224218876186,42.72443894137399,0.9682251947217297,0.35937627525076904,"동풍 1.7 m/s Event 정시 기준, 4.4 km, 예상 도달 43분, 방위 일치 0.97"
2020-09-19 22:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.4311297440430115,306.1725676557987,33.76569088948627,0.9604271522862473,1.0,"동풍 1.2 m/s Event 정시 기준, 2.4 km, 예상 도달 34분, 방위 일치 0.96"
2020-09-19 22:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,3.4650590599173343,284.67816032248754,48.125820276629646,0.9956894165569287,0.8931680698845752,"동풍 1.2 m/s Event 정시 기준, 3.5 km, 예상 도달 48분, 방위 일치 1.00"
2020-09-19 22:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.7276746038951454,307.76841915595014,37.884369498543684,0.952297744206605,0.664990747326231,"동풍 1.2 m/s Event 정시 기준, 2.7 km, 예상 도달 38분, 방위 일치 0.95"
2020-09-19 22:00:00,4,IKSAN-0138,어울진농장,익산시,돼지,point,3.669034977146202,277.60773371666244,50.95881912703059,0.9767012541578426,0.481178891434993,"동풍 1.2 m/s Event 정시 기준, 3.7 km, 예상 도달 51분, 방위 일치 0.98"
2020-09-19 22:00:00,5,IKSAN-0427,최O 농장,익산시,육계,point,4.337382833492354,304.8005978773869,60.24142824294936,0.9668207229934936,0.35856518456405684,"동풍 1.2 m/s Event 정시 기준, 4.3 km, 예상 도달 60분, 방위 일치 0.97"
2020-09-21 22:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.459724994279009,305.62353908518907,25.62213535707301,0.9686852497798555,1.0,"남동풍 1.6 m/s Event 정시 기준, 2.5 km, 예상 도달 26분, 방위 일치 0.97"
2020-09-21 22:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,2.7555976349107074,307.2620514818872,28.704142030319865,0.9753887199982022,0.688191770384479,"남동풍 1.6 m/s Event 정시 기준, 2.8 km, 예상 도달 29분, 방위 일치 0.98"
2020-09-21 22:00:00,3,IKSAN-0141,재우스 농장,익산시,돼지,point,3.5437914661156613,279.93140765423135,36.91449443870481,0.7652743732789948,0.6313024044527282,"남동풍 1.6 m/s Event 정시 기준, 3.5 km, 예상 도달 37분, 방위 일치 0.77"
2020-09-21 22:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,1.6596991460810093,280.1888556909636,17.28853277167718,0.7681590045975647,0.5433345629430795,"남동풍 1.6 m/s Event 정시 기준, 1.7 km, 예상 도달 17분, 방위 일치 0.77"
2020-09-21 22:00:00,5,IKSAN-1063,장백농장,익산시,육계,point,5.11290060182123,301.8696727685366,53.25938126897114,0.9503511543288551,0.36225464473087604,"남동풍 1.6 m/s Event 정시 기준, 5.1 km, 예상 도달 53분, 방위 일치 0.95"
2020-10-01 21:00:00,1,IKSAN-0012,두리농장,익산시,돼지,point,2.217406407031974,294.6029001206228,28.42828726964069,0.9967748177781828,1.0,"동풍 1.3 m/s Event 정시 기준, 2.2 km, 예상 도달 28분, 방위 일치 1.00"
2020-10-01 21:00:00,2,IKSAN-1166,우리농장,익산시,육계,point,2.279061744915033,254.52538096096464,29.2187403194235,0.8143726790411892,0.6272963041584827,"동풍 1.3 m/s Event 정시 기준, 2.3 km, 예상 도달 29분, 방위 일치 0.81"
2020-10-01 21:00:00,3,IKSAN-0145,다니엘 농장,익산시,돼지,point,5.4216496536787915,250.8854341023922,69.50832889331782,0.7758860497756997,0.6202913802666077,"동풍 1.3 m/s Event 정시 기준, 5.4 km, 예상 도달 70분, 방위 일치 0.78"
2020-10-01 21:00:00,4,IKSAN-0282,해밀축산,익산시,돼지,point,5.534926056071091,253.84984769106322,70.96059046244989,0.8074738373518956,0.44792629414093793,"동풍 1.3 m/s Event 정시 기준, 5.5 km, 예상 도달 71분, 방위 일치 0.81"
2020-10-01 21:00:00,5,IKSAN-1063,장백농장,익산시,육계,point,5.224490313692634,290.13050372394326,66.98064504734145,0.9999974059976764,0.42228024045091733,"동풍 1.3 m/s Event 정시 기준, 5.2 km, 예상 도달 67분, 방위 일치 1.00"
2020-10-02 00:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,3.2036927915865236,291.44334448302095,41.072984507519536,0.878344856436603,1.0,"남동풍 1.3 m/s Event 정시 기준, 3.2 km, 예상 도달 41분, 방위 일치 0.88"
2020-10-02 00:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,3.4733500328836677,293.8956058027827,44.53012862671368,0.8979938327727303,0.7280459714126793,"남동풍 1.3 m/s Event 정시 기준, 3.5 km, 예상 도달 45분, 방위 일치 0.90"
2020-10-02 00:00:00,3,IKSAN-1166,우리농장,익산시,육계,point,1.886447877422809,348.3550906494035,24.18522919772832,0.8800211044953546,0.6736077419087747,"남동풍 1.3 m/s Event 정시 기준, 1.9 km, 예상 도달 24분, 방위 일치 0.88"
2020-10-02 00:00:00,4,IKSAN-1063,장백농장,익산시,육계,point,4.709617959768456,294.9395949240109,60.37971743292893,0.9058617307660523,0.6576908477949067,"남동풍 1.3 m/s Event 정시 기준, 4.7 km, 예상 도달 60분, 방위 일치 0.91"
2020-10-02 00:00:00,5,IKSAN-0141,재우스 농장,익산시,돼지,point,4.486910465437138,274.4724314524941,57.524493146629965,0.7005659942185731,0.4294908038374494,"남동풍 1.3 m/s Event 정시 기준, 4.5 km, 예상 도달 58분, 방위 일치 0.70"
2021-06-06 19:00:00,1,IKSAN-0661,민솔농장,익산시,돼지,point,3.2823841659307327,176.311474606586,34.19150172844513,0.9597490636998013,1.0,"북풍 1.6 m/s Event 정시 기준, 3.3 km, 예상 도달 34분, 방위 일치 0.96"
2021-06-06 19:00:00,2,IKSAN-0294,진흥 농장,익산시,돼지,point,4.802921227833954,166.57661527423613,50.030429456603684,0.9934195933631434,0.7626769064917117,"북풍 1.6 m/s Event 정시 기준, 4.8 km, 예상 도달 50분, 방위 일치 0.99"
2021-06-06 19:00:00,3,IKSAN-0147,이레농장,익산시,육계,point,3.6032721302831408,152.73265423613464,37.534084690449376,0.9919666986576321,0.6301186410986819,"북풍 1.6 m/s Event 정시 기준, 3.6 km, 예상 도달 38분, 방위 일치 0.99"
2021-06-06 19:00:00,4,IKSAN-0099,흥일농장,익산시,돼지,point,3.618962724959966,202.99457482858068,37.69752838499964,0.7314182747900223,0.37562364373833146,"북풍 1.6 m/s Event 정시 기준, 3.6 km, 예상 도달 38분, 방위 일치 0.73"
2021-06-06 19:00:00,5,IKSAN-0957,삼기농장,익산시,육계,point,4.86556299788861,158.06027304728445,50.68294789467302,0.9994269870198538,0.3329388185823932,"북풍 1.6 m/s Event 정시 기준, 4.9 km, 예상 도달 51분, 방위 일치 1.00"
2021-06-09 19:00:00,1,IKSAN-0351,금모래 농장,익산시,돼지,point,5.931156784799565,60.531044067598486,20.174002669386272,0.9831560241718232,1.0,"남서풍 4.9 m/s Event 정시 기준, 5.9 km, 예상 도달 20분, 방위 일치 0.98"
2021-06-09 19:00:00,2,IKSAN-1166,우리농장,익산시,육계,point,3.3397924546093996,356.1307655494773,11.35983828098435,0.5896301307489101,0.8677303279454822,"남서풍 4.9 m/s Event 정시 기준, 3.3 km, 예상 도달 11분, 방위 일치 0.59"
2021-06-09 19:00:00,3,GIMJE-0593,김제시 공덕면 동계리 축산 밀집 구역(8곳),김제시,종계/산란계,village,4.92630993859207,1.8451954491299034,16.756156253714522,0.6671203012952043,0.34434404991643186,"남서풍 4.9 m/s Event 정시 기준, 4.9 km, 예상 도달 17분, 방위 일치 0.67"
2021-06-09 19:00:00,4,IKSAN-0679,김O성농장,익산시,한우,point,1.098736461518011,112.7524572893551,3.7371988487007175,0.45783578671547037,0.11671780033861377,"남서풍 4.9 m/s Event 정시 기준, 1.1 km, 예상 도달 4분, 방위 일치 0.46"
2021-06-09 19:00:00,5,IKSAN-0128,게바 1농장,익산시,한우,point,1.224171018577731,105.92818483742212,4.163847001965071,0.5602315887876063,0.09897894841413346,"남서풍 4.9 m/s Event 정시 기준, 1.2 km, 예상 도달 4분, 방위 일치 0.56"
2021-06-09 20:00:00,1,IKSAN-1166,우리농장,익산시,육계,point,3.0569681190491123,11.869218048592302,28.305260361565853,0.5279821514969416,1.0,"서풍 1.8 m/s Event 정시 기준, 3.1 km, 예상 도달 28분, 방위 일치 0.53"
2021-06-09 20:00:00,2,IKSAN-0679,김O성농장,익산시,한우,point,1.0980025938334692,68.37256653156913,10.166690683643232,0.9995966314566941,0.1424814083816609,"서풍 1.8 m/s Event 정시 기준, 1.1 km, 예상 도달 10분, 방위 일치 1.00"
2021-06-09 20:00:00,3,GIMJE-0593,김제시 공덕면 동계리 축산 밀집 구역(8곳),김제시,종계/산란계,village,5.755781302326888,1.6543601351902453,53.29427131784155,0.3690065247133845,0.14039412789424255,"서풍 1.8 m/s Event 정시 기준, 5.8 km, 예상 도달 53분, 방위 일치 0.37"
2021-06-09 20:00:00,4,IKSAN-0128,게바 1농장,익산시,한우,point,2.0050711152066785,102.19485189116295,18.565473288950724,0.8462410424175076,0.1274247924314936,"서풍 1.8 m/s Event 정시 기준, 2.0 km, 예상 도달 19분, 방위 일치 0.85"
2021-06-09 20:00:00,5,IKSAN-1168,OK2농장,익산시,한우,point,2.7377314299279965,1.8902082392394846,25.34936509192589,0.37282921133837416,0.11960390610771937,"서풍 1.8 m/s Event 정시 기준, 2.7 km, 예상 도달 25분, 방위 일치 0.37"
2021-06-09 21:00:00,1,IKSAN-0661,민솔농장,익산시,돼지,point,4.1359121377734125,206.54105016025704,137.8637379257804,0.8946144488493262,1.0,"북풍 0.1 m/s Event 정시 기준, 4.1 km, 예상 도달 138분, 방위 일치 0.89"
2021-06-09 21:00:00,2,IKSAN-0294,진흥 농장,익산시,돼지,point,5.183118625522552,190.49645298601547,172.77062085075173,0.9832661873477072,0.8967864638401047,"북풍 0.1 m/s Event 정시 기준, 5.2 km, 예상 도달 173분, 방위 일치 0.98"
2021-06-09 21:00:00,3,IKSAN-0099,흥일농장,익산시,돼지,point,5.115251115823827,222.76248492029077,170.5083705274609,0.7341745793076923,0.5687484063347543,"북풍 0.1 m/s Event 정시 기준, 5.1 km, 예상 도달 171분, 방위 일치 0.73"
2021-06-09 21:00:00,4,IKSAN-0147,이레농장,익산시,육계,point,3.650583370201375,186.4227411977818,121.68611234004584,0.9937235978867897,0.4771101941865861,"북풍 0.1 m/s Event 정시 기준, 3.7 km, 예상 도달 122분, 방위 일치 0.99"
2021-06-09 21:00:00,5,IKSAN-0957,삼기농장,익산시,육계,point,4.9439149171107415,182.7969618999344,164.79716390369137,0.9988087261889683,0.33838623581072447,"북풍 0.1 m/s Event 정시 기준, 4.9 km, 예상 도달 165분, 방위 일치 1.00"
2021-06-09 23:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,5.4216496536787915,250.8854341023922,129.08689651616172,0.9998805933302848,1.0,"동풍 0.7 m/s Event 정시 기준, 5.4 km, 예상 도달 129분, 방위 일치 1.00"
2021-06-09 23:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,5.534926056071091,253.84984769106322,131.78395371597836,0.9977434319627854,0.6731687111988527,"동풍 0.7 m/s Event 정시 기준, 5.5 km, 예상 도달 132분, 방위 일치 1.00"
2021-06-09 23:00:00,3,IKSAN-1166,우리농장,익산시,육계,point,2.279061744915033,254.52538096096464,54.26337487892937,0.9968824800054349,0.47454218859118263,"동풍 0.7 m/s Event 정시 기준, 2.3 km, 예상 도달 54분, 방위 일치 1.00"
2021-06-09 23:00:00,4,IKSAN-0661,민솔농장,익산시,돼지,point,4.15670465495355,215.99421375236193,98.96915845127499,0.8289810959548093,0.45781007851377686,"동풍 0.7 m/s Event 정시 기준, 4.2 km, 예상 도달 99분, 방위 일치 0.83"
2021-06-09 23:00:00,5,IKSAN-0099,흥일농장,익산시,돼지,point,5.31344852169684,229.95771549608438,126.51067908801998,0.9394399527363234,0.34967162204127195,"동풍 0.7 m/s Event 정시 기준, 5.3 km, 예상 도달 127분, 방위 일치 0.94"
2021-06-28 23:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.955783663976264,307.90068228370484,49.263061066271064,0.9777857328474772,1.0,"남동풍 1.0 m/s Event 정시 기준, 3.0 km, 예상 도달 49분, 방위 일치 0.98"
2021-06-28 23:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,3.950711458744332,284.5765570758723,65.8451909790722,0.8148907110150366,0.7548584620714653,"남동풍 1.0 m/s Event 정시 기준, 4.0 km, 예상 도달 66분, 방위 일치 0.81"
2021-06-28 23:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,3.2541157893606045,309.0809719299922,54.23526315601008,0.9818958594824291,0.6760140920246654,"남동풍 1.0 m/s Event 정시 기준, 3.3 km, 예상 도달 54분, 방위 일치 0.98"
2021-06-28 23:00:00,4,IKSAN-0158,현대농장,익산시,돼지,point,1.0037815383370652,319.5411143475259,16.729692305617753,0.9999679276061426,0.38523121819672346,"남동풍 1.0 m/s Event 정시 기준, 1.0 km, 예상 도달 17분, 방위 일치 1.00"
2021-06-28 23:00:00,5,IKSAN-0138,어울진농장,익산시,돼지,point,4.152184989008886,278.33690268040186,69.2030831501481,0.7470664844853713,0.3811384351601005,"남동풍 1.0 m/s Event 정시 기준, 4.2 km, 예상 도달 69분, 방위 일치 0.75"
2021-07-07 23:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,1.180612134273261,318.42399333080095,17.88806264050395,0.9996217199317475,1.0,"남동풍 1.1 m/s Event 정시 기준, 1.2 km, 예상 도달 18분, 방위 일치 1.00"
2021-07-07 23:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,1.4855223812923815,318.8677185411316,22.507914868066383,0.9998047372519944,0.6690452764549721,"남동풍 1.1 m/s Event 정시 기준, 1.5 km, 예상 도달 23분, 방위 일치 1.00"
2021-07-07 23:00:00,3,IKSAN-0141,재우스 농장,익산시,돼지,point,2.2756655111327326,271.5484007527486,34.47978047170807,0.6632524939298846,0.6293888652371246,"남동풍 1.1 m/s Event 정시 기준, 2.3 km, 예상 도달 34분, 방위 일치 0.66"
2021-07-07 23:00:00,4,IKSAN-0379,차우 구백농장,익산시,돼지,point,4.477329554761628,293.7271586860281,67.83832658729739,0.8966963491693573,0.5184432962191193,"남동풍 1.1 m/s Event 정시 기준, 4.5 km, 예상 도달 68분, 방위 일치 0.90"
2021-07-07 23:00:00,5,IKSAN-0146,삼부 농장,익산시,돼지,point,2.090577426633571,319.21665046734716,31.6754155550541,0.999906539273672,0.321745501921177,"남동풍 1.1 m/s Event 정시 기준, 2.1 km, 예상 도달 32분, 방위 일치 1.00"
2021-07-08 00:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,4.081716216744373,282.246742502642,75.58733734711801,0.7906547654314908,1.0,"남동풍 0.9 m/s Event 정시 기준, 4.1 km, 예상 도달 76분, 방위 일치 0.79"
2021-07-08 00:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,4.32517176437299,284.7553834292186,80.09577341431462,0.8166957792906592,0.6872878431674313,"남동풍 0.9 m/s Event 정시 기준, 4.3 km, 예상 도달 80분, 방위 일치 0.82"
2021-07-08 00:00:00,3,IKSAN-0141,재우스 농장,익산시,돼지,point,5.480379235116838,270.467023069496,101.48850435401553,0.6490102845577754,0.6498722145059694,"남동풍 0.9 m/s Event 정시 기준, 5.5 km, 예상 도달 101분, 방위 일치 0.65"
2021-07-08 00:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,2.2947584677148334,332.3924385019965,42.49552717990432,0.9767006091019721,0.5823151883987836,"남동풍 0.9 m/s Event 정시 기준, 2.3 km, 예상 도달 42분, 방위 일치 0.98"
2021-07-08 00:00:00,5,IKSAN-0146,삼부 농장,익산시,돼지,point,4.831677525318434,288.9092259464702,89.47550972811915,0.8563502473189578,0.3439253122247741,"남동풍 0.9 m/s Event 정시 기준, 4.8 km, 예상 도달 89분, 방위 일치 0.86"
2021-07-14 21:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.603844929224111,300.27303657510345,30.99815391933466,0.9839690734018068,1.0,"동풍 1.4 m/s Event 정시 기준, 2.6 km, 예상 도달 31분, 방위 일치 0.98"
2021-07-14 21:00:00,2,IKSAN-0282,해밀축산,익산시,돼지,point,2.891905444715324,302.37237805360263,34.427445770420526,0.976775687427326,0.6856953294073225,"동풍 1.4 m/s Event 정시 기준, 2.9 km, 예상 도달 34분, 방위 일치 0.98"
2021-07-14 21:00:00,3,IKSAN-0141,재우스 농장,익산시,돼지,point,3.7721769263728695,277.4822060428878,44.90686817110559,0.9762287418735868,0.4901815582379879,"동풍 1.4 m/s Event 정시 기준, 3.8 km, 예상 도달 45분, 방위 일치 0.98"
2021-07-14 21:00:00,4,IKSAN-1166,우리농장,익산시,육계,point,2.1442874737910915,255.9644317740079,25.527231830846333,0.8286902755798188,0.42122911222893594,"동풍 1.4 m/s Event 정시 기준, 2.1 km, 예상 도달 26분, 방위 일치 0.83"
2021-07-14 21:00:00,5,IKSAN-1063,장백농장,익산시,육계,point,5.147136979169083,291.4955615480966,61.27544022820338,0.9996593497891152,0.35177859478811235,"동풍 1.4 m/s Event 정시 기준, 5.1 km, 예상 도달 61분, 방위 일치 1.00"
2021-07-14 22:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,3.141099503386273,293.3729889948934,58.16850932196802,0.6867449046611156,1.0,"남풍 0.9 m/s Event 정시 기준, 3.1 km, 예상 도달 58분, 방위 일치 0.69"
2021-07-14 22:00:00,2,IKSAN-1166,우리농장,익산시,육계,point,2.414514741605741,0.9951642957792615,44.71323595566186,0.9336106690544811,0.9372151282273243,"남풍 0.9 m/s Event 정시 기준, 2.4 km, 예상 도달 45분, 방위 일치 0.93"
2021-07-14 22:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,3.415279064536246,295.7148695673404,63.24590860252307,0.7158739643661544,0.7491037256492752,"남풍 0.9 m/s Event 정시 기준, 3.4 km, 예상 도달 63분, 방위 일치 0.72"
2021-07-14 22:00:00,4,IKSAN-1063,장백농장,익산시,육계,point,5.507832327346779,331.0502662586214,101.99689495086625,0.9878252022665308,0.7035451823826319,"남풍 0.9 m/s Event 정시 기준, 5.5 km, 예상 도달 102분, 방위 일치 0.99"
2021-07-14 22:00:00,5,GIMJE-0525,김제시 백구면 석담리 축산 밀집 구역(2곳),김제시,육계,village,5.203443916836391,335.4037298192522,96.36007253400723,0.9967840971038361,0.5165821834813815,"남풍 0.9 m/s Event 정시 기준, 5.2 km, 예상 도달 96분, 방위 일치 1.00"
2021-07-14 23:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.3144499066907165,307.3030148373888,35.06742282864722,0.6060302563176745,1.0,"남풍 1.1 m/s Event 정시 기준, 2.3 km, 예상 도달 35분, 방위 일치 0.61"
2021-07-14 23:00:00,2,IKSAN-1166,우리농장,익산시,육계,point,2.6726010973958503,16.485113550004257,40.49395602114925,0.9588934946803891,0.7398406153501889,"남풍 1.1 m/s Event 정시 기준, 2.7 km, 예상 도달 40분, 방위 일치 0.96"
2021-07-14 23:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.612318061462362,308.84106599633884,39.58057668882367,0.6271622306053036,0.6904094628131849,"남풍 1.1 m/s Event 정시 기준, 2.6 km, 예상 도달 40분, 방위 일치 0.63"
2021-07-14 23:00:00,4,IKSAN-0146,삼부 농장,익산시,돼지,point,3.2080567706708387,310.9476775621048,48.60692076773997,0.6553695556384537,0.3462523534479006,"남풍 1.1 m/s Event 정시 기준, 3.2 km, 예상 도달 49분, 방위 일치 0.66"
2021-07-14 23:00:00,5,IKSAN-0141,재우스 농장,익산시,돼지,point,3.950711458744332,284.5765570758723,59.85926452642927,0.25167339293602115,0.3435073413828413,"남풍 1.1 m/s Event 정시 기준, 4.0 km, 예상 도달 60분, 방위 일치 0.25"
2021-07-15 00:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.247738366702074,348.69949737906074,28.817158547462487,0.8771503763797793,1.0,"남동풍 1.3 m/s Event 정시 기준, 2.2 km, 예상 도달 29분, 방위 일치 0.88"
2021-07-15 00:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,2.4033174175450838,308.0860929400104,30.811761763398504,0.9784589055760461,0.9172755722417056,"남동풍 1.3 m/s Event 정시 기준, 2.4 km, 예상 도달 31분, 방위 일치 0.98"
2021-07-15 00:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.520911929909128,345.43081579146076,32.31938371678369,0.9031044650260928,0.6949248802060387,"남동풍 1.3 m/s Event 정시 기준, 2.5 km, 예상 도달 32분, 방위 일치 0.90"
2021-07-15 00:00:00,4,IKSAN-0138,어울진농장,익산시,돼지,point,2.4341307241555854,296.60679229015966,31.206804155840835,0.9178017002544455,0.48361966493359143,"남동풍 1.3 m/s Event 정시 기준, 2.4 km, 예상 도달 31분, 방위 일치 0.92"
2021-07-15 00:00:00,5,IKSAN-1166,우리농장,익산시,육계,point,0.8264527682533095,283.5491893904821,10.595548310939865,0.8043672296806176,0.43358108566445114,"남동풍 1.3 m/s Event 정시 기준, 0.8 km, 예상 도달 11분, 방위 일치 0.80"
2021-07-20 22:00:00,1,IKSAN-0141,재우스 농장,익산시,돼지,point,2.4033174175450838,308.0860929400104,33.379408577015056,0.9505911122486422,1.0,"동풍 1.2 m/s Event 정시 기준, 2.4 km, 예상 도달 33분, 방위 일치 0.95"
2021-07-20 22:00:00,2,IKSAN-0145,다니엘 농장,익산시,돼지,point,3.027367064091164,289.6527723035116,42.04676477904394,0.9999816366408264,0.9543562869126488,"동풍 1.2 m/s Event 정시 기준, 3.0 km, 예상 도달 42분, 방위 일치 1.00"
2021-07-20 22:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,3.292810421875253,292.3832829066796,45.73347808160074,0.9991350055607745,0.6434146679527346,"동풍 1.2 m/s Event 정시 기준, 3.3 km, 예상 도달 46분, 방위 일치 1.00"
2021-07-20 22:00:00,4,IKSAN-0138,어울진농장,익산시,돼지,point,2.4096196294507553,297.3266150314797,33.46693929792716,0.9918353115342022,0.5593104019743691,"동풍 1.2 m/s Event 정시 기준, 2.4 km, 예상 도달 33분, 방위 일치 0.99"
2021-07-20 22:00:00,5,IKSAN-0427,최O 농장,익산시,육계,point,3.8965824948991457,329.127809934627,54.119201318043686,0.7757402014425356,0.34417080264511785,"동풍 1.2 m/s Event 정시 기준, 3.9 km, 예상 도달 54분, 방위 일치 0.78"
2021-07-20 23:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.4703289789383125,307.46747294140476,41.172149648971875,0.953887509019166,1.0,"동풍 1.0 m/s Event 정시 기준, 2.5 km, 예상 도달 41분, 방위 일치 0.95"
2021-07-20 23:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,3.5185343375495535,281.1636781531729,58.64223895915922,0.9881311996799058,0.7922450341520995,"동풍 1.0 m/s Event 정시 기준, 3.5 km, 예상 도달 59분, 방위 일치 0.99"
2021-07-20 23:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.7683225834414924,308.9012505354049,46.13870972402487,0.9460782887935143,0.6636745579200999,"동풍 1.0 m/s Event 정시 기준, 2.8 km, 예상 도달 46분, 방위 일치 0.95"
2021-07-20 23:00:00,4,IKSAN-0138,어울진농장,익산시,돼지,point,3.7478842571279185,274.42203069803816,62.46473761879864,0.9632658974757862,0.4269353951977415,"동풍 1.0 m/s Event 정시 기준, 3.7 km, 예상 도달 62분, 방위 일치 0.96"
2021-07-20 23:00:00,5,IKSAN-0427,최O 농장,익산시,육계,point,4.374961132902233,305.5436997398416,72.91601888170389,0.9634263490779316,0.3128221961730109,"동풍 1.0 m/s Event 정시 기준, 4.4 km, 예상 도달 73분, 방위 일치 0.96"
2021-07-21 00:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.61093290897291,300.53860635609783,31.08253463062988,0.983131892606189,1.0,"동풍 1.4 m/s Event 정시 기준, 2.6 km, 예상 도달 31분, 방위 일치 0.98"
2021-07-21 00:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,3.774021013028732,277.6931106134273,44.928821583675386,0.9770199520703617,0.9363394903845305,"동풍 1.4 m/s Event 정시 기준, 3.8 km, 예상 도달 45분, 방위 일치 0.98"
2021-07-21 00:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.8994278500164175,302.6062553935241,34.51699821448116,0.9758929398513635,0.6606358118945777,"동풍 1.4 m/s Event 정시 기준, 2.9 km, 예상 도달 35분, 방위 일치 0.98"
2021-07-21 00:00:00,4,IKSAN-0138,어울진농장,익산시,돼지,point,4.139164999452797,278.9750850084607,49.275773803009486,0.9815441176094267,0.5098183317015079,"동풍 1.4 m/s Event 정시 기준, 4.1 km, 예상 도달 49분, 방위 일치 0.98"
2021-07-21 00:00:00,5,IKSAN-0427,최O 농장,익산시,육계,point,4.51775445167799,301.60025947345645,53.78279109140465,0.9795743389745268,0.3210381895562461,"동풍 1.4 m/s Event 정시 기준, 4.5 km, 예상 도달 54분, 방위 일치 0.98"
2021-07-23 23:00:00,1,IKSAN-0141,재우스 농장,익산시,돼지,point,2.3858468247773175,308.6544218757865,28.40293839020616,0.9474650219148842,1.0,"동풍 1.4 m/s Event 정시 기준, 2.4 km, 예상 도달 28분, 방위 일치 0.95"
2021-07-23 23:00:00,2,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.567994712047103,302.88939463631743,30.571365619608372,0.9748025007574801,0.9199344442828652,"동풍 1.4 m/s Event 정시 기준, 2.6 km, 예상 도달 31분, 방위 일치 0.97"
2021-07-23 23:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.8601539188378546,304.7480257307691,34.04945141473636,0.9670547112860683,0.6156358592642347,"동풍 1.4 m/s Event 정시 기준, 2.9 km, 예상 도달 34분, 방위 일치 0.97"
2021-07-23 23:00:00,4,IKSAN-0138,어울진농장,익산시,돼지,point,2.4122645780242653,297.0744950417187,28.717435452669825,0.9923868602070136,0.5611435204247184,"동풍 1.4 m/s Event 정시 기준, 2.4 km, 예상 도달 29분, 방위 일치 0.99"
2021-07-23 23:00:00,5,IKSAN-0427,최O 농장,익산시,육계,point,4.475853892019317,302.9591241989375,53.28397490499187,0.9745303007885926,0.3532299315159805,"동풍 1.4 m/s Event 정시 기준, 4.5 km, 예상 도달 53분, 방위 일치 0.97"
2021-07-25 21:00:00,1,IKSAN-0145,다니엘 농장,익산시,돼지,point,2.4270653520789875,305.1279061157464,44.9456546681294,0.9653456367098829,1.0,"동풍 0.9 m/s Event 정시 기준, 2.4 km, 예상 도달 45분, 방위 일치 0.97"
2021-07-25 21:00:00,2,IKSAN-0141,재우스 농장,익산시,돼지,point,3.401034354670837,283.6980147535795,62.98211767908956,0.9939571526648888,0.9349023376386462,"동풍 0.9 m/s Event 정시 기준, 3.4 km, 예상 도달 63분, 방위 일치 0.99"
2021-07-25 21:00:00,3,IKSAN-0282,해밀축산,익산시,돼지,point,2.7223345390269205,306.84005171093656,50.41360257457259,0.9571172205332689,0.6613130822334484,"동풍 0.9 m/s Event 정시 기준, 2.7 km, 예상 도달 50분, 방위 일치 0.96"
2021-07-25 21:00:00,4,IKSAN-0138,어울진농장,익산시,돼지,point,3.6127635642741107,276.5660506523726,66.9030289680391,0.9726383903544039,0.5060491805733872,"동풍 0.9 m/s Event 정시 기준, 3.6 km, 예상 도달 67분, 방위 일치 0.97"
